period_month,temp_mean_c_avg,temp_max_c_avg,temp_max_c_peak,temp_min_c_avg,temp_min_c_low,temp_range_c_avg,rh_mean_pct_avg,rainfall_mm_sum,rainfall_day_count,hot_day_count,cool_day_count
1962-08-01,29.212903225806453,32.73870967741935,35.5,26.816129032258065,24.4,5.9225806451612915,77.51612903225806,84.8,9,30,0
1962-09-01,27.466666666666665,30.323333333333334,33.8,25.166666666666668,22.4,5.156666666666666,82.9,456.0,14,18,0
1962-10-01,25.041935483870965,28.116129032258065,32.4,22.664516129032258,19.3,5.451612903225806,81.06451612903226,168.3,9,7,0
1962-11-01,20.533333333333335,23.15,27.8,18.413333333333334,10.4,4.736666666666666,72.56666666666666,33.800000000000004,7,0,3
1962-12-01,17.661290322580644,21.14516129032258,25.2,15.161290322580646,10.8,5.983870967741935,63.45161290322581,0.0,0,0,4
1963-01-01,14.238709677419354,18.27741935483871,21.2,11.041935483870969,7.1,7.235483870967743,44.903225806451616,9.8,3,0,18
1963-02-01,15.703571428571427,18.514285714285712,23.7,13.610714285714286,10.1,4.903571428571428,67.75,1.5,4,0,4
1963-03-01,18.825806451612905,21.780645161290323,27.3,16.706451612903226,11.6,5.074193548387096,77.83870967741936,9.2,7,0,2
1963-04-01,22.71333333333333,25.926666666666666,30.5,20.65,14.6,5.276666666666667,80.06666666666666,13.6,5,2,0
1963-05-01,28.19677419354839,32.483870967741936,35.5,25.674193548387095,22.8,6.8096774193548395,74.61290322580645,6.0,4,28,0
1963-06-01,28.146666666666665,31.19,35.6,25.876666666666665,23.8,5.3133333333333335,78.8,204.7,16,23,0
1963-07-01,27.967741935483872,30.783870967741933,33.6,25.75483870967742,23.2,5.029032258064516,81.7741935483871,323.6,19,22,0
1963-08-01,28.738709677419354,32.04516129032258,34.2,26.335483870967742,24.9,5.709677419354839,79.93548387096774,182.1,18,29,0
1963-09-01,28.48,31.64333333333333,35.2,26.273333333333333,23.7,5.370000000000001,79.2,83.0,12,24,0
1963-10-01,25.006451612903227,27.961290322580645,33.2,22.677419354838708,19.4,5.283870967741935,67.80645161290323,35.1,6,4,0
1963-11-01,22.75,25.34333333333333,28.5,20.746666666666666,16.3,4.596666666666667,74.66666666666667,31.6,9,0,0
1963-12-01,18.358064516129033,21.616129032258065,25.2,15.503225806451614,10.8,6.112903225806452,68.38709677419355,0.8999999999999999,2,0,3
1964-01-01,15.948387096774193,18.516129032258064,26.7,13.812903225806451,8.9,4.703225806451614,81.83870967741936,100.6,13,0,12
1964-02-01,14.279310344827588,16.855172413793102,23.3,12.289655172413791,7.0,4.56551724137931,81.37931034482759,11.1,10,0,10
1964-03-01,17.683870967741935,20.770967741935483,26.3,15.519354838709678,13.2,5.251612903225807,79.35483870967742,37.0,4,0,0
1964-04-01,23.986666666666668,26.926666666666666,29.9,22.09333333333333,18.4,4.833333333333333,85.5,17.3,6,0,0
1964-05-01,25.761290322580646,28.361290322580647,33.3,23.79032258064516,18.8,4.570967741935483,80.61290322580645,413.1,14,11,0
1964-06-01,27.55,30.15,32.9,25.23,20.4,4.92,81.03333333333333,263.9,28,18,0
1964-07-01,29.0,31.990322580645163,33.6,26.703225806451613,24.9,5.287096774193548,77.48387096774194,103.60000000000001,13,29,0
1964-08-01,28.138709677419353,30.94193548387097,33.9,25.70967741935484,23.5,5.232258064516129,83.09677419354838,445.1,26,24,0
1964-09-01,27.396666666666665,30.03666666666667,33.2,24.92,22.6,5.116666666666666,80.23333333333333,518.5,22,15,0
1964-10-01,25.851612903225806,28.361290322580647,31.4,23.73548387096774,21.6,4.6258064516129025,78.3225806451613,514.8,20,6,0
1964-11-01,21.053333333333335,24.3,29.2,18.19333333333333,14.7,6.106666666666667,59.13333333333333,4.1,3,0,0
1964-12-01,17.30322580645161,20.638709677419353,24.9,14.606451612903227,9.7,6.032258064516129,61.32258064516129,3.0,5,0,3
1965-01-01,16.46451612903226,19.796774193548387,25.3,14.096774193548388,10.1,5.699999999999999,67.3225806451613,13.5,2,0,2
1965-02-01,17.810714285714287,20.57857142857143,25.8,15.928571428571429,11.4,4.6499999999999995,80.89285714285714,16.3,7,0,1
1965-03-01,18.567741935483873,21.467741935483872,28.9,16.429032258064517,9.9,5.038709677419354,74.2258064516129,9.0,4,0,3
1965-04-01,21.466666666666665,23.983333333333334,29.1,19.6,16.4,4.383333333333334,84.66666666666667,253.2,16,0,0
1965-05-01,25.135483870967743,27.948387096774194,31.5,22.822580645161292,17.6,5.125806451612903,77.51612903225806,163.7,15,9,0
1965-06-01,26.94,29.396666666666665,32.6,24.936666666666667,23.2,4.46,84.2,330.7,23,12,0
1965-07-01,28.65806451612903,31.48709677419355,33.4,26.1,22.2,5.387096774193548,79.6774193548387,342.7,20,27,0
1965-08-01,28.66774193548387,31.74516129032258,33.4,26.116129032258065,23.4,5.629032258064516,76.90322580645162,170.3,14,30,0
1965-09-01,27.14333333333333,29.746666666666666,33.0,24.9,22.3,4.846666666666667,76.9,798.4,16,15,0
1965-10-01,25.429032258064513,27.845161290322583,30.2,23.39032258064516,20.4,4.4548387096774205,75.38709677419355,156.3,14,1,0
1965-11-01,22.946666666666665,25.62,29.8,20.970000000000002,13.8,4.65,73.93333333333334,96.7,9,0,0
1965-12-01,17.967741935483872,20.89032258064516,27.6,15.46774193548387,7.3,5.422580645161291,73.6774193548387,1.8,4,0,9
1966-01-01,17.72258064516129,20.76774193548387,26.8,15.693548387096774,10.1,5.074193548387097,74.6774193548387,0.0,0,0,3
1966-02-01,18.007142857142856,21.317857142857143,26.8,15.339285714285714,7.5,5.978571428571429,79.10714285714286,100.4,7,0,5
1966-03-01,20.567741935483873,23.4741935483871,29.2,18.345161290322583,12.6,5.129032258064516,83.87096774193549,116.10000000000001,11,0,0
1966-04-01,23.543333333333333,26.206666666666667,31.1,21.473333333333336,16.4,4.733333333333333,86.06666666666666,337.0,13,6,0
1966-05-01,25.712903225806453,28.55483870967742,32.6,23.44193548387097,18.1,5.112903225806452,73.74193548387096,140.4,12,10,0
1966-06-01,27.153333333333332,29.63,33.4,25.15,21.8,4.4799999999999995,85.4,962.9,25,13,0
1966-07-01,28.41290322580645,31.16774193548387,33.2,25.948387096774194,23.5,5.219354838709678,81.87096774193549,473.7,22,23,0
1966-08-01,28.9,32.07419354838709,34.7,26.316129032258065,24.0,5.758064516129032,76.87096774193549,218.3,9,27,0
1966-09-01,28.006666666666668,31.576666666666664,33.9,25.063333333333333,22.9,6.513333333333334,60.6,24.1,4,26,0
1966-10-01,25.82903225806452,28.835483870967742,31.8,23.548387096774192,19.5,5.287096774193548,69.61290322580645,9.5,5,8,0
1966-11-01,23.076666666666664,26.243333333333332,30.0,20.2,14.5,6.043333333333333,64.63333333333334,11.1,4,1,0
1966-12-01,18.677419354838708,21.335483870967742,26.4,16.432258064516127,8.2,4.903225806451613,72.29032258064517,4.7,4,0,7
1967-01-01,14.516129032258064,17.706451612903226,24.4,11.85483870967742,4.6,5.851612903225806,62.03225806451613,8.299999999999999,5,0,18
1967-02-01,14.614285714285714,17.353571428571428,25.7,12.203571428571427,6.8,5.1499999999999995,74.78571428571429,38.4,8,0,14
1967-03-01,18.706451612903226,21.91290322580645,28.8,16.40967741935484,8.8,5.503225806451613,80.09677419354838,2.5,4,0,3
1967-04-01,22.153333333333332,25.076666666666664,30.2,20.013333333333332,14.6,5.0633333333333335,83.46666666666667,243.8,9,1,0
1967-05-01,28.01290322580645,31.08709677419355,34.4,25.93548387096774,23.6,5.151612903225807,78.7741935483871,28.7,11,22,0
1967-06-01,28.283333333333335,31.240000000000002,33.7,25.913333333333334,21.1,5.326666666666667,78.33333333333333,357.1,16,24,0
1967-07-01,29.67096774193548,32.619354838709675,34.0,27.299999999999997,23.9,5.319354838709677,77.41935483870968,154.1,10,29,0
1967-08-01,28.461290322580645,31.18064516129032,33.5,26.041935483870965,23.7,5.138709677419355,81.64516129032258,556.7,21,24,0
1967-09-01,27.36,30.23,32.7,24.916666666666668,21.7,5.3133333333333335,74.73333333333333,117.5,11,16,0
1967-10-01,24.770967741935483,28.11935483870968,31.5,21.848387096774193,16.7,6.270967741935484,67.16129032258064,26.0,5,3,0
1967-11-01,22.53666666666667,25.44,28.8,20.136666666666667,13.1,5.303333333333333,70.83333333333333,37.0,9,0,0
1967-12-01,15.383870967741935,18.496774193548386,23.2,12.741935483870968,7.3,5.754838709677419,60.29032258064516,0.5,3,0,11
1968-01-01,16.380645161290325,19.938709677419357,24.2,13.993548387096775,10.4,5.945161290322581,70.80645161290323,5.5,5,0,1
1968-02-01,11.658620689655173,14.03793103448276,20.9,9.555172413793104,5.7,4.482758620689655,77.0,101.9,19,0,27
1968-03-01,17.693548387096776,20.73225806451613,27.1,15.306451612903226,7.8,5.425806451612904,79.87096774193549,140.7,9,0,5
1968-04-01,21.39333333333333,24.473333333333336,28.7,18.94,15.8,5.533333333333333,78.56666666666666,6.9,6,0,0
1968-05-01,26.18064516129032,29.1,32.8,23.925806451612903,21.1,5.174193548387097,82.16129032258064,265.0,18,13,0
1968-06-01,27.423333333333336,30.02,32.7,25.366666666666667,22.4,4.653333333333334,82.8,647.8,20,17,0
1968-07-01,29.345161290322583,32.29032258064516,35.7,27.251612903225805,24.2,5.038709677419355,77.80645161290323,272.1,14,28,0
1968-08-01,28.548387096774192,31.374193548387098,34.0,26.26774193548387,23.9,5.106451612903226,82.09677419354838,682.1999999999999,22,25,0
1968-09-01,27.756666666666668,30.64333333333333,33.3,25.709999999999997,23.1,4.933333333333334,73.7,80.9,10,24,0
1968-10-01,24.893548387096775,27.9741935483871,30.8,22.51290322580645,19.3,5.461290322580646,67.09677419354838,53.4,11,4,0
1968-11-01,22.5,25.46333333333333,28.0,20.396666666666665,18.4,5.066666666666666,71.76666666666667,7.0,4,0,0
1968-12-01,21.31935483870968,23.870967741935484,28.2,19.36774193548387,11.2,4.5032258064516135,78.41935483870968,24.8,11,0,1
1969-01-01,16.91290322580645,19.538709677419355,26.7,15.158064516129032,8.7,4.380645161290323,84.41935483870968,68.3,11,0,7
1969-02-01,14.417857142857143,16.87857142857143,24.7,12.292857142857143,4.0,4.5857142857142845,81.14285714285714,24.2,13,0,14
1969-03-01,16.874193548387098,19.92258064516129,27.2,14.829032258064515,11.2,5.093548387096774,82.87096774193549,86.7,14,0,2
1969-04-01,21.13,24.34,29.6,18.763333333333332,9.9,5.576666666666667,82.0,150.4,9,0,2
1969-05-01,26.73548387096774,29.703225806451613,32.5,24.36774193548387,21.9,5.3354838709677415,81.3225806451613,209.8,11,18,0
1969-06-01,27.09,29.853333333333335,33.7,25.293333333333333,23.1,4.5600000000000005,83.53333333333333,400.7,21,15,0
1969-07-01,29.03548387096774,31.896774193548385,33.8,26.580645161290324,23.7,5.316129032258065,81.03225806451613,434.8,29,27,0
1969-08-01,28.725806451612904,31.8,33.3,26.467741935483872,23.8,5.33225806451613,79.6774193548387,338.90000000000003,11,28,0
1969-09-01,29.02,32.13,34.7,26.723333333333336,23.6,5.406666666666667,72.36666666666666,105.5,14,26,0
1969-10-01,25.200000000000003,27.929032258064513,30.2,23.103225806451615,21.8,4.825806451612903,68.25806451612904,75.7,5,2,0
1969-11-01,20.616666666666667,23.9,28.6,17.973333333333336,12.5,5.926666666666667,62.5,0.5,1,0,0
1969-12-01,16.932258064516127,20.561290322580643,25.0,14.009677419354839,9.6,6.551612903225807,60.32258064516129,0.0,0,0,7
1970-01-01,14.85483870967742,17.738709677419354,22.9,12.574193548387097,7.6,5.164516129032258,70.54838709677419,28.699999999999996,6,0,13
1970-02-01,17.682142857142857,21.085714285714285,26.1,15.45,11.6,5.635714285714286,75.35714285714286,3.0,2,0,1
1970-03-01,15.774193548387096,17.74516129032258,25.2,14.216129032258063,11.7,3.5290322580645164,85.2258064516129,43.3,17,0,2
1970-04-01,21.176666666666666,24.473333333333336,31.3,18.83,14.4,5.6433333333333335,76.23333333333333,14.7,11,1,0
1970-05-01,25.77741935483871,28.787096774193547,32.6,23.62258064516129,20.6,5.164516129032258,84.03225806451613,531.8000000000001,15,13,0
1970-06-01,28.35,30.913333333333334,33.1,26.15666666666667,23.6,4.756666666666666,82.16666666666667,409.3,20,22,0
1970-07-01,29.251612903225805,32.016129032258064,33.6,27.038709677419355,24.7,4.97741935483871,77.64516129032258,151.3,13,30,0
1970-08-01,28.325806451612905,31.29032258064516,33.1,26.032258064516128,23.8,5.258064516129032,82.25806451612904,410.5,21,26,0
1970-09-01,27.333333333333332,29.953333333333333,32.6,25.033333333333335,19.3,4.920000000000001,81.93333333333334,509.59999999999997,16,19,0
1970-10-01,24.738709677419354,27.338709677419356,31.4,22.483870967741936,16.6,4.854838709677419,73.41935483870968,143.6,12,4,0
1970-11-01,21.466666666666665,24.35666666666667,27.8,19.006666666666668,12.9,5.35,67.3,0.1,1,0,0
1970-12-01,18.16774193548387,20.774193548387096,25.1,15.932258064516128,11.2,4.841935483870968,74.96774193548387,70.4,10,0,1
1971-01-01,14.21290322580645,17.338709677419356,21.7,11.69032258064516,5.5,5.648387096774194,61.193548387096776,18.0,7,0,13
1971-02-01,15.678571428571429,18.853571428571428,25.5,13.625,9.0,5.228571428571429,72.85714285714286,14.100000000000001,7,0,7
1971-03-01,18.396774193548385,21.903225806451612,27.2,16.070967741935483,12.5,5.83225806451613,75.51612903225806,1.1,1,0,0
1971-04-01,23.14333333333333,26.366666666666667,30.3,21.009999999999998,18.2,5.356666666666667,78.9,17.900000000000002,6,1,0
1971-05-01,25.903225806451612,28.74516129032258,31.9,23.89032258064516,18.8,4.854838709677419,81.16129032258064,172.7,16,10,0
1971-06-01,28.496666666666666,31.186666666666667,33.7,26.25,24.3,4.9366666666666665,81.16666666666667,434.5,25,24,0
1971-07-01,28.83225806451613,31.477419354838712,33.7,26.451612903225808,23.7,5.025806451612904,80.16129032258064,324.4,20,27,0
1971-08-01,28.083870967741937,31.164516129032258,33.7,25.664516129032258,22.3,5.5,81.06451612903226,525.5,12,24,0
1971-09-01,27.94333333333333,30.883333333333333,33.2,25.566666666666666,21.6,5.316666666666666,75.16666666666667,194.5,12,23,0
1971-10-01,24.154838709677417,27.364516129032257,31.3,21.80322580645161,17.5,5.5612903225806445,66.93548387096774,26.0,6,4,0
1971-11-01,20.77,24.52,27.7,18.063333333333333,11.7,6.456666666666666,57.833333333333336,0.0,0,0,1
1971-12-01,17.33225806451613,20.42258064516129,25.1,15.083870967741936,9.8,5.338709677419355,71.83870967741936,175.1,7,0,3
1972-01-01,15.674193548387096,19.006451612903227,23.3,13.306451612903226,7.9,5.7,72.6774193548387,46.5,3,0,9
1972-02-01,14.758620689655173,17.324137931034482,23.3,12.741379310344827,3.8,4.582758620689655,81.6896551724138,22.0,11,0,9
1972-03-01,19.532258064516128,23.312903225806455,28.0,16.983870967741936,10.5,6.329032258064516,73.41935483870968,1.8,3,0,4
1972-04-01,21.53666666666667,24.493333333333332,30.4,19.706666666666667,14.5,4.786666666666666,81.93333333333334,134.8,9,2,0
1972-05-01,24.967741935483872,27.738709677419354,32.0,23.032258064516128,20.2,4.706451612903226,89.51612903225806,654.5,22,2,0
1972-06-01,27.720000000000002,30.759999999999998,33.1,25.62,23.3,5.14,83.83333333333333,799.8,16,23,0
1972-07-01,28.770967741935483,32.1,34.7,26.596774193548388,23.2,5.503225806451613,81.19354838709677,191.0,15,28,0
1972-08-01,27.47741935483871,30.35483870967742,33.2,25.593548387096774,23.8,4.7612903225806456,86.7741935483871,556.8000000000001,19,20,0
1972-09-01,27.716666666666665,30.983333333333334,33.4,25.726666666666667,22.8,5.256666666666666,80.2,239.7,11,25,0
1972-10-01,25.59032258064516,28.580645161290324,30.9,23.674193548387095,21.1,4.906451612903226,77.70967741935483,36.4,5,3,0
1972-11-01,22.43,25.09333333333333,30.5,20.543333333333333,14.5,4.55,75.9,109.0,10,3,0
1972-12-01,17.793548387096774,20.83225806451613,25.2,15.45483870967742,8.8,5.377419354838709,72.2258064516129,15.0,6,0,4
1973-01-01,15.958064516129031,18.61935483870968,21.8,13.970967741935485,9.7,4.648387096774194,77.80645161290323,57.8,9,0,5
1973-02-01,19.207142857142856,22.107142857142858,27.8,17.142857142857142,14.3,4.964285714285714,83.75,21.7,6,0,0
1973-03-01,20.82903225806452,23.88064516129032,30.1,18.72258064516129,15.7,5.158064516129032,81.06451612903226,13.3,5,1,0
1973-04-01,24.006666666666668,26.753333333333334,31.3,21.813333333333333,15.2,4.9399999999999995,86.56666666666666,104.3,13,5,0
1973-05-01,26.780645161290323,29.26774193548387,32.4,25.041935483870965,21.6,4.225806451612903,87.61290322580645,516.6,20,17,0
1973-06-01,27.529999999999998,29.996666666666666,33.1,25.726666666666667,22.8,4.27,86.8,373.7,21,16,0
1973-07-01,27.89032258064516,30.59032258064516,33.1,25.82903225806452,23.5,4.761290322580645,86.70967741935483,696.6,21,20,0
1973-08-01,27.56451612903226,30.52258064516129,32.9,25.496774193548386,23.6,5.025806451612904,86.19354838709677,826.4,26,19,0
1973-09-01,27.266666666666666,30.03666666666667,33.0,25.303333333333335,22.8,4.733333333333333,83.83333333333333,476.0,17,16,0
1973-10-01,24.825806451612905,28.23548387096774,32.0,22.725806451612904,18.5,5.509677419354838,69.87096774193549,4.7,5,8,0
1973-11-01,20.92,24.36,28.0,18.576666666666664,15.5,5.783333333333333,67.16666666666667,9.3,5,0,0
1973-12-01,16.641935483870967,20.774193548387096,25.1,13.670967741935485,7.0,7.103225806451612,51.225806451612904,0.0,0,0,8
1974-01-01,16.12258064516129,19.574193548387097,23.8,13.82258064516129,10.8,5.751612903225806,70.93548387096774,3.9,2,0,5
1974-02-01,14.264285714285714,17.696428571428573,25.2,11.478571428571428,4.2,6.2178571428571425,70.75,37.0,7,0,14
1974-03-01,17.703225806451613,21.16774193548387,27.5,15.290322580645162,10.5,5.877419354838709,78.09677419354838,31.7,6,0,1
1974-04-01,22.043333333333333,25.31,28.7,19.703333333333333,11.8,5.6066666666666665,83.4,231.1,10,0,2
1974-05-01,26.583870967741937,29.748387096774195,32.6,24.55806451612903,21.0,5.190322580645161,83.03225806451613,203.70000000000002,9,17,0
1974-06-01,27.43,30.17,34.0,25.41,22.7,4.76,82.13333333333334,323.3,21,19,0
1974-07-01,28.693548387096776,31.480645161290322,33.2,26.616129032258065,22.8,4.864516129032259,78.51612903225806,184.2,13,26,0
1974-08-01,28.719354838709677,31.996774193548386,34.3,26.26774193548387,22.9,5.729032258064516,76.16129032258064,226.60000000000002,13,28,0
1974-09-01,27.636666666666667,30.673333333333336,32.7,25.7,24.2,4.973333333333333,79.56666666666666,131.20000000000002,15,25,0
1974-10-01,25.293548387096774,28.348387096774193,32.7,23.096774193548388,17.9,5.251612903225807,73.90322580645162,718.4,13,13,0
1974-11-01,20.926666666666666,23.933333333333334,29.2,18.759999999999998,15.5,5.173333333333333,71.33333333333333,24.900000000000002,8,0,0
1974-12-01,17.69677419354839,20.516129032258064,24.0,15.63225806451613,10.8,4.883870967741935,75.41935483870968,206.90000000000003,8,0,3
1975-01-01,16.02258064516129,18.32903225806452,24.4,14.296774193548387,10.5,4.032258064516129,76.74193548387096,35.8,14,0,3
1975-02-01,17.49642857142857,20.45,25.3,15.432142857142859,12.4,5.017857142857143,76.28571428571429,35.7,8,0,0
1975-03-01,18.51290322580645,20.690322580645162,26.3,16.85483870967742,11.5,3.835483870967742,83.35483870967742,81.5,13,0,2
1975-04-01,24.206666666666667,27.3,30.8,21.826666666666664,16.4,5.473333333333333,80.93333333333334,345.0,10,3,0
1975-05-01,26.583870967741937,29.154838709677417,31.7,24.603225806451615,22.0,4.551612903225807,86.0,571.5,20,13,0
1975-06-01,27.403333333333332,29.833333333333332,32.6,25.490000000000002,23.4,4.343333333333334,84.56666666666666,579.6,23,14,0
1975-07-01,28.35483870967742,31.067741935483873,32.7,26.096774193548388,23.5,4.970967741935484,81.48387096774194,292.4,18,24,0
1975-08-01,27.748387096774195,30.419354838709676,32.8,25.706451612903226,23.0,4.712903225806452,85.35483870967742,458.9,18,18,0
1975-09-01,27.790000000000003,30.896666666666665,33.9,25.4,22.9,5.496666666666666,80.73333333333333,96.0,11,22,0
1975-10-01,25.17096774193548,27.661290322580644,32.7,23.093548387096774,16.9,4.567741935483871,79.64516129032258,465.59999999999997,14,5,0
1975-11-01,20.30666666666667,23.290000000000003,27.3,17.823333333333334,8.5,5.466666666666667,69.7,17.4,8,0,3
1975-12-01,14.525806451612903,17.758064516129032,25.8,12.077419354838709,4.3,5.680645161290323,63.96774193548387,49.300000000000004,8,0,19
1976-01-01,15.574193548387097,19.20967741935484,22.9,13.129032258064516,9.0,6.080645161290323,63.935483870967744,5.8,1,0,6
1976-02-01,17.582758620689653,20.67241379310345,25.6,15.424137931034483,11.5,5.248275862068966,76.62068965517241,13.1,6,0,2
1976-03-01,18.187096774193545,21.154838709677417,27.9,16.151612903225807,7.9,5.003225806451613,81.03225806451613,11.200000000000001,11,0,3
1976-04-01,21.146666666666665,24.05,30.1,19.03666666666667,15.6,5.013333333333334,82.66666666666667,117.30000000000001,7,1,0
1976-05-01,25.925806451612903,28.919354838709676,35.2,23.80322580645161,17.4,5.116129032258065,82.93548387096774,162.1,16,13,0
1976-06-01,27.42,30.026666666666664,33.8,25.56,22.5,4.466666666666667,84.23333333333333,424.9,20,14,0
1976-07-01,28.09032258064516,30.719354838709677,33.9,26.203225806451613,24.4,4.516129032258065,83.16129032258064,426.8,20,20,0
1976-08-01,27.864516129032257,30.87741935483871,34.1,25.580645161290324,22.1,5.296774193548386,83.83870967741936,765.3000000000001,17,22,0
1976-09-01,26.81,29.470000000000002,32.6,24.873333333333335,21.9,4.596666666666667,79.23333333333333,204.7,16,17,0
1976-10-01,24.864516129032257,27.374193548387098,29.9,23.04516129032258,20.8,4.329032258064516,78.38709677419355,64.1,9,0,0
1976-11-01,19.05,22.19,27.7,16.6,11.8,5.59,62.0,0.8,1,0,2
1976-12-01,17.338709677419356,20.541935483870965,26.2,15.116129032258065,5.7,5.425806451612903,71.3225806451613,1.1,1,0,8
1977-01-01,13.703225806451613,16.322580645161292,22.6,11.638709677419355,6.2,4.683870967741935,77.48387096774194,20.1,5,0,14
1977-02-01,14.014285714285714,17.710714285714285,25.4,11.385714285714286,6.8,6.325,68.71428571428571,3.1999999999999997,4,0,15
1977-03-01,19.870967741935484,23.858064516129033,28.0,17.048387096774192,11.6,6.809677419354839,73.35483870967742,4.0,4,0,1
1977-04-01,24.2,27.39,31.8,22.206666666666667,17.6,5.183333333333334,80.26666666666667,46.7,6,6,0
1977-05-01,27.783870967741933,31.26451612903226,33.6,25.461290322580645,22.8,5.803225806451613,82.16129032258064,296.1,16,26,0
1977-06-01,28.790000000000003,31.446666666666665,32.9,26.90666666666667,24.3,4.540000000000001,82.7,258.40000000000003,20,29,0
1977-07-01,28.73225806451613,31.470967741935485,33.8,26.758064516129032,24.7,4.712903225806452,83.74193548387096,276.1,21,26,0
1977-08-01,28.980645161290322,32.116129032258065,34.9,26.809677419354838,24.6,5.306451612903226,80.09677419354838,149.70000000000002,18,28,0
1977-09-01,27.816666666666666,30.926666666666666,33.8,25.37,21.3,5.556666666666667,75.06666666666666,415.9,16,22,0
1977-10-01,25.661290322580644,28.6,31.2,23.6,21.6,5.0,77.09677419354838,195.8,14,4,0
1977-11-01,20.709999999999997,23.8,29.1,18.153333333333332,13.6,5.6466666666666665,62.0,6.1,3,0,0
1977-12-01,19.36774193548387,22.258064516129032,24.9,17.383870967741935,13.6,4.874193548387097,74.58064516129032,7.9,4,0,0
1978-01-01,15.864516129032259,18.9,24.4,13.290322580645162,6.9,5.6096774193548375,71.58064516129032,22.9,8,0,12
1978-02-01,16.021428571428572,18.95,24.9,13.907142857142857,7.3,5.042857142857144,76.35714285714286,16.2,8,0,8
1978-03-01,18.07741935483871,20.16774193548387,26.7,16.370967741935484,11.2,3.796774193548387,89.80645161290323,143.8,20,0,1
1978-04-01,21.89333333333333,24.68,31.5,19.87,15.1,4.8100000000000005,87.63333333333334,237.0,17,1,0
1978-05-01,25.009677419354837,27.532258064516128,32.0,23.193548387096776,21.0,4.338709677419355,85.90322580645162,300.4,15,5,0
1978-06-01,28.353333333333335,31.39,33.4,26.290000000000003,23.6,5.1,81.7,242.39999999999998,15,23,0
1978-07-01,28.90967741935484,32.061290322580646,34.2,26.693548387096776,23.8,5.367741935483871,78.12903225806451,555.2,15,25,0
1978-08-01,28.23548387096774,31.261290322580646,33.6,26.26774193548387,24.5,4.993548387096775,83.2258064516129,230.8,19,24,0
1978-09-01,27.883333333333333,31.016666666666666,33.3,25.67,23.4,5.346666666666667,79.23333333333333,271.8,15,25,0
1978-10-01,24.0,26.75483870967742,31.2,21.887096774193548,13.5,4.867741935483871,71.83870967741936,501.4,10,4,0
1978-11-01,20.91,23.486666666666668,26.4,18.873333333333335,13.6,4.613333333333332,73.4,55.8,5,0,0
1978-12-01,18.59032258064516,21.238709677419354,26.6,16.206451612903226,13.1,5.032258064516129,71.6774193548387,15.3,5,0,0
1979-01-01,17.63225806451613,20.177419354838708,23.7,15.529032258064515,6.8,4.648387096774194,80.09677419354838,45.1,8,0,3
1979-02-01,18.857142857142858,21.29642857142857,26.5,16.810714285714287,6.1,4.485714285714285,78.17857142857143,9.4,8,0,2
1979-03-01,19.33225806451613,21.093548387096774,27.8,17.648387096774194,12.6,3.4451612903225803,88.03225806451613,71.9,16,0,0
1979-04-01,21.703333333333333,24.46333333333333,32.4,19.666666666666668,14.1,4.796666666666666,84.93333333333334,234.5,12,1,0
1979-05-01,24.403225806451612,26.893548387096775,31.2,22.603225806451615,19.4,4.290322580645161,86.35483870967742,311.6,17,4,0
1979-06-01,26.876666666666665,29.696666666666665,32.3,25.096666666666668,22.1,4.6,85.56666666666666,378.2,19,14,0
1979-07-01,29.193548387096776,32.12258064516129,33.8,27.15806451612903,24.4,4.964516129032258,79.41935483870968,339.4,13,29,0
1979-08-01,27.864516129032257,30.948387096774194,33.5,25.88064516129032,23.5,5.067741935483871,85.29032258064517,706.9,21,23,0
1979-09-01,27.063333333333333,30.05,32.9,24.94,22.5,5.11,80.93333333333334,506.29999999999995,16,16,0
1979-10-01,24.725806451612904,28.470967741935485,30.6,22.154838709677417,20.3,6.316129032258064,60.61290322580645,0.0,0,4,0
1979-11-01,20.383333333333333,23.39,28.9,17.826666666666664,10.5,5.5633333333333335,59.8,11.2,3,0,1
1979-12-01,18.548387096774192,21.570967741935487,25.3,16.15806451612903,11.4,5.412903225806451,72.61290322580645,0.2,1,0,1
1980-01-01,16.616129032258065,19.38064516129032,25.4,14.393548387096773,6.3,4.987096774193549,73.16129032258064,4.3,3,0,4
1980-02-01,13.96896551724138,16.43448275862069,23.3,11.89310344827586,5.5,4.541379310344827,80.86206896551724,54.5,12,0,13
1980-03-01,19.783870967741933,22.851612903225806,26.7,17.73548387096774,14.9,5.116129032258065,84.64516129032258,76.9,6,0,0
1980-04-01,22.146666666666665,25.073333333333334,29.9,20.029999999999998,14.4,5.043333333333334,83.3,120.1,9,0,0
1980-05-01,24.55806451612903,27.51290322580645,31.1,22.56451612903226,19.0,4.948387096774193,84.64516129032258,278.2,16,5,0
1980-06-01,28.413333333333334,31.613333333333333,34.8,26.37,22.0,5.243333333333333,80.7,150.9,12,24,0
1980-07-01,28.703225806451613,31.74516129032258,35.0,26.448387096774194,24.1,5.296774193548388,81.58064516129032,454.40000000000003,20,25,0
1980-08-01,28.796774193548387,31.674193548387095,32.9,26.703225806451613,25.0,4.9709677419354845,81.41935483870968,250.0,18,28,0
1980-09-01,27.266666666666666,30.16,32.9,25.163333333333334,23.0,4.996666666666667,74.96666666666667,211.6,13,16,0
1980-10-01,25.46451612903226,28.032258064516128,32.7,23.68064516129032,18.6,4.351612903225806,72.7741935483871,80.8,7,6,0
