period_month,mode,ttd_pto_code,avg_daily_pax
2018-10-01,Fran_Bus,NLB,89.9802258064516
2018-10-01,Fran_Bus,LWB,116.490419354839
2018-10-01,Fran_Bus,NWFB,478.798258064516
2018-10-01,Fran_Bus,CTB,628.571741935484
2018-10-01,Fran_Bus,KMB,2912.28022580645
2018-10-01,LRB,LRB,147.22
2018-10-01,Railways,MTRC,507.162483870968
2018-10-01,TAX,TAX,881.422794322581
2018-10-01,Ferries,LFS,39.2219032258065
2018-10-01,Ferries,STF,58.753
2018-10-01,Ferries,NWFF,38.017935483871
2018-10-01,PLB,RMB,284.88035483871
2018-10-01,PLB,GMB,1549.92529032258
2018-11-01,LRB,LRB,149.513966666667
2018-11-01,Fran_Bus,KMB,2945.35413333333
2018-11-01,TAX,TAX,895.9373042
2018-11-01,Ferries,LFS,39.1255666666667
2018-11-01,Ferries,STF,56.4199
2018-11-01,Ferries,NWFF,38.1813
2018-11-01,PLB,RMB,291.274766666667
2018-11-01,PLB,GMB,1562.4058
2018-11-01,Railways,HKT,167.076533333333
2018-11-01,Railways,MTRC,511.058066666667
2018-11-01,Railways,MTRC,53.3331
2018-11-01,Railways,MTRC,5222.00253333333
2018-11-01,Fran_Bus,NLB,100.478133333333
2018-11-01,Fran_Bus,LWB,123.830066666667
2018-11-01,Fran_Bus,NWFB,479.507333333333
2018-11-01,Fran_Bus,CTB,646.066166666667
2018-11-01,RS,RS,233.873166666667
2018-12-01,Fran_Bus,KMB,2842.04558064516
2018-12-01,Fran_Bus,CTB,626.761806451613
2018-12-01,Fran_Bus,NWFB,462.135741935484
2018-12-01,Fran_Bus,LWB,124.141580645161
2018-12-01,Fran_Bus,NLB,100.029096774194
2018-12-01,Railways,MTRC,5104.32109677419
2018-12-01,Railways,MTRC,52.7227096774194
2018-12-01,Railways,MTRC,490.313870967742
2018-12-01,Railways,HKT,172.806806451613
2018-12-01,PLB,GMB,1503.68693548387
2018-12-01,PLB,RMB,279.104096774194
2018-12-01,Ferries,NWFF,37.389935483871
2018-12-01,Ferries,STF,67.5182258064516
2018-12-01,Ferries,LFS,36.9192580645161
2018-12-01,TAX,TAX,884.314446612903
2018-12-01,RS,RS,219.822322580645
2018-12-01,LRB,LRB,142.569290322581
2019-01-01,Ferries,NWFF,36.3222258064516
2019-01-01,Ferries,STF,58.6843225806452
2019-01-01,Ferries,LFS,36.7920967741936
2019-01-01,TAX,TAX,874.113834322581
2019-01-01,RS,RS,223.309225806452
2019-01-01,LRB,LRB,147.771322580645
2019-01-01,Fran_Bus,KMB,2926.8145483871
2019-01-01,Fran_Bus,CTB,640.624290322581
2019-01-01,Fran_Bus,NWFB,481.734580645161
2019-01-01,Fran_Bus,LWB,121.629516129032
2019-01-01,Fran_Bus,NLB,99.1123870967742
2019-01-01,Railways,MTRC,5179.96164516129
2019-01-01,Railways,MTRC,48.7396774193548
2019-01-01,Railways,MTRC,501.251903225806
2019-01-01,Railways,HKT,170.269290322581
2019-01-01,PLB,GMB,1540.21429032258
2019-01-01,PLB,RMB,287.087322580645
2019-02-01,Fran_Bus,KMB,2791.24760714286
2019-02-01,Fran_Bus,CTB,613.376892857143
2019-02-01,Fran_Bus,NWFB,461.306535714286
2019-02-01,Fran_Bus,LWB,122.740285714286
2019-02-01,Fran_Bus,NLB,102.22725
2019-02-01,Railways,MTRC,4878.86560714286
2019-02-01,Railways,MTRC,47.4739642857143
2019-02-01,Railways,MTRC,473.383107142857
2019-02-01,Railways,HKT,161.266321428571
2019-02-01,PLB,GMB,1453.53207142857
2019-02-01,PLB,RMB,276.349
2019-02-01,Ferries,NWFF,39.9000714285714
2019-02-01,Ferries,STF,66.6965714285714
2019-02-01,Ferries,LFS,38.0148214285714
2019-02-01,TAX,TAX,871.042904857143
2019-02-01,RS,RS,216.003785714286
2019-02-01,LRB,LRB,136.112678571429
2019-03-01,Fran_Bus,KMB,2891.92909677419
2019-03-01,Fran_Bus,CTB,631.333903225806
2019-03-01,Fran_Bus,NWFB,472.539677419355
2019-03-01,Fran_Bus,LWB,124.056096774194
2019-03-01,Fran_Bus,NLB,100.48135483871
2019-03-01,Railways,MTRC,5043.68348387097
2019-03-01,Railways,MTRC,53.0790967741936
2019-03-01,Railways,MTRC,492.632516129032
2019-03-01,Railways,HKT,165.74964516129
2019-03-01,PLB,GMB,1521.82270967742
2019-03-01,PLB,RMB,286.530161290323
2019-03-01,Ferries,NWFF,36.8633225806452
2019-03-01,Ferries,STF,55.2842258064516
2019-03-01,Ferries,LFS,36.5800967741935
2019-03-01,TAX,TAX,884.814192709677
2019-03-01,RS,RS,219.587806451613
2019-03-01,LRB,LRB,145.049419354839
2019-04-01,Fran_Bus,LWB,129.1292
2019-04-01,Fran_Bus,NLB,99.3743333333333
2019-04-01,Railways,MTRC,4808.70786666667
2019-04-01,Railways,MTRC,54.0416333333333
2019-04-01,Railways,MTRC,470.309733333333
2019-04-01,Railways,HKT,154.004433333333
2019-04-01,Fran_Bus,KMB,2786.77073333333
2019-04-01,Fran_Bus,CTB,613.490433333333
2019-04-01,Fran_Bus,NWFB,454.042466666667
2019-04-01,PLB,GMB,1482.7352
2019-04-01,PLB,RMB,272.892666666667
2019-04-01,Ferries,NWFF,39.1577666666667
2019-04-01,Ferries,STF,52.9128333333333
2019-04-01,Ferries,LFS,37.6321666666667
2019-04-01,TAX,TAX,861.0235718
2019-04-01,RS,RS,213.872266666667
2019-04-01,LRB,LRB,138.354933333333
2019-05-01,Fran_Bus,KMB,2860.66503225806
2019-05-01,Fran_Bus,CTB,627.836096774194
2019-05-01,Fran_Bus,NWFB,464.314161290323
2019-05-01,Fran_Bus,LWB,127.230451612903
2019-05-01,Fran_Bus,NLB,100.359419354839
2019-05-01,Railways,MTRC,4975.90651612903
2019-05-01,Railways,MTRC,46.5463225806452
2019-05-01,Railways,MTRC,496.863838709677
2019-05-01,Railways,HKT,157.886903225806
2019-05-01,PLB,GMB,1506.78296774194
2019-05-01,PLB,RMB,280.207935483871
2019-05-01,Ferries,NWFF,37.7321612903226
2019-05-01,Ferries,STF,50.3085806451613
2019-05-01,Ferries,LFS,36.8648387096774
2019-05-01,TAX,TAX,868.076214709677
2019-05-01,RS,RS,218.74464516129
2019-05-01,LRB,LRB,145.68164516129
2019-06-01,Ferries,LFS,35.3097333333333
2019-06-01,TAX,TAX,879.032155166667
2019-06-01,RS,RS,220.985266666667
2019-06-01,LRB,LRB,144.331633333333
2019-06-01,Fran_Bus,KMB,2829.716
2019-06-01,Fran_Bus,CTB,609.149333333333
2019-06-01,Fran_Bus,NWFB,452.7544
2019-06-01,Fran_Bus,LWB,128.3811
2019-06-01,Fran_Bus,NLB,100.957166666667
2019-06-01,Railways,MTRC,4899.71743333333
2019-06-01,Railways,MTRC,48.1396
2019-06-01,Railways,MTRC,497.3939
2019-06-01,Railways,HKT,143.941666666667
2019-06-01,PLB,GMB,1505.9736
2019-06-01,PLB,RMB,280.6784
2019-06-01,Ferries,NWFF,35.3023666666667
2019-06-01,Ferries,STF,51.1574
2019-07-01,PLB,GMB,1473.72683870968
2019-07-01,PLB,RMB,286.669451612903
2019-07-01,Railways,HKT,136.363774193548
2019-07-01,Railways,MTRC,471.587870967742
2019-07-01,Railways,MTRC,47.0351612903226
2019-07-01,Railways,MTRC,4812.33812903226
2019-07-01,Fran_Bus,NLB,96.0163870967742
2019-07-01,Fran_Bus,LWB,128.568903225806
2019-07-01,Fran_Bus,NWFB,451.085548387097
2019-07-01,Fran_Bus,CTB,602.835677419355
2019-07-01,Fran_Bus,KMB,2784.12570967742
2019-07-01,LRB,LRB,135.390548387097
2019-07-01,RS,RS,211.45564516129
2019-07-01,TAX,TAX,859.585674387097
2019-07-01,Ferries,LFS,31.5142903225806
2019-07-01,Ferries,STF,49.4673870967742
2019-07-01,Ferries,NWFF,35.1573225806452
2019-08-01,Fran_Bus,KMB,2676.97970967742
2019-08-01,Fran_Bus,NWFB,429.134806451613
2019-08-01,Fran_Bus,LWB,127.750806451613
2019-08-01,Fran_Bus,NLB,89.7815483870968
2019-08-01,Railways,MTRC,4521.95925806452
2019-08-01,Railways,MTRC,41.7325806451613
2019-08-01,Railways,MTRC,460.075193548387
2019-08-01,PLB,GMB,1445.06474193548
2019-08-01,PLB,RMB,290.519903225806
2019-08-01,Ferries,NWFF,33.4975483870968
2019-08-01,Ferries,STF,38.5491935483871
2019-08-01,Ferries,LFS,32.1858709677419
2019-08-01,TAX,TAX,843.376359774194
2019-08-01,RS,RS,207.158709677419
2019-08-01,LRB,LRB,133.928774193548
2019-08-01,Fran_Bus,CTB,578.798548387097
2019-08-01,Railways,HKT,127.360290322581
2019-09-01,Railways,HKT,142.039266666667
2019-09-01,PLB,RMB,281.7748
2019-09-01,Railways,MTRC,34.5019666666667
2019-09-01,Railways,MTRC,4533.49936666667
2019-09-01,Fran_Bus,NLB,94.691
2019-09-01,Fran_Bus,LWB,120.902266666667
2019-09-01,Fran_Bus,NWFB,479.3772
2019-09-01,Fran_Bus,CTB,618.4832
2019-09-01,Fran_Bus,KMB,2955.5067
2019-09-01,PLB,GMB,1518.0158
2019-09-01,LRB,LRB,146.0275
2019-09-01,RS,RS,217.384033333333
2019-09-01,TAX,TAX,857.109333333333
2019-09-01,Ferries,LFS,35.4855666666667
2019-09-01,Ferries,STF,37.0984666666667
2019-09-01,Ferries,NWFF,33.6590666666667
2019-09-01,Railways,MTRC,462.971833333333
2019-10-01,Railways,HKT,146.004032258065
2019-10-01,Railways,MTRC,258.854580645161
2019-10-01,PLB,RMB,282.131870967742
2019-10-01,Ferries,NWFF,34.473935483871
2019-10-01,Fran_Bus,KMB,2927.24258064516
2019-10-01,Fran_Bus,CTB,632.634451612903
2019-10-01,Fran_Bus,NWFB,487.852322580645
2019-10-01,Fran_Bus,LWB,125.291774193548
2019-10-01,LRB,LRB,138.485129032258
2019-10-01,RS,RS,206.013516129032
2019-10-01,Fran_Bus,NLB,91.6800322580645
2019-10-01,Railways,MTRC,3767.88964516129
2019-10-01,Railways,MTRC,29.5534516129032
2019-10-01,Ferries,STF,43.7076774193548
2019-10-01,TAX,TAX,828.928637419355
2019-10-01,Ferries,LFS,36.6613870967742
2019-10-01,PLB,GMB,1430.16535483871
2019-11-01,Fran_Bus,NWFB,406.009466666667
2019-11-01,Fran_Bus,CTB,561.4458
2019-11-01,Fran_Bus,KMB,2436.8386
2019-11-01,RS,RS,206.9867
2019-11-01,TAX,TAX,811.812176166667
2019-11-01,Ferries,LFS,40.8169666666667
2019-11-01,Ferries,STF,44.1238666666667
2019-11-01,Ferries,NWFF,42.1216333333333
2019-11-01,PLB,RMB,288.879166666667
2019-11-01,PLB,GMB,1429.3582
2019-11-01,Railways,HKT,135.285233333333
2019-11-01,Fran_Bus,LWB,122.262733333333
2019-11-01,Fran_Bus,NLB,88.8048666666667
2019-11-01,Railways,MTRC,3910.11876666667
2019-11-01,Railways,MTRC,33.0616333333333
2019-11-01,Railways,MTRC,246.3045
2019-11-01,LRB,LRB,129.5528
2019-12-01,Railways,HKT,152.993419354839
2019-12-01,Railways,MTRC,296.815935483871
2019-12-01,Railways,MTRC,34.6661612903226
2019-12-01,Railways,MTRC,4279.30825806452
2019-12-01,Fran_Bus,NLB,95.8322903225806
2019-12-01,Fran_Bus,LWB,127.632064516129
2019-12-01,Fran_Bus,NWFB,454.717193548387
2019-12-01,Fran_Bus,CTB,605.079870967742
2019-12-01,Fran_Bus,KMB,2754.84164516129
2019-12-01,LRB,LRB,151.272741935484
2019-12-01,RS,RS,202.905451612903
2019-12-01,TAX,TAX,818.093068322581
2019-12-01,Ferries,LFS,36.5034838709677
2019-12-01,Ferries,STF,44.1524516129032
2019-12-01,Ferries,NWFF,37.4224838709677
2019-12-01,PLB,RMB,277.341903225806
2019-12-01,PLB,GMB,1432.06248387097
2020-01-01,Fran_Bus,KMB,2651.36912903226
2020-01-01,Fran_Bus,CTB,566.851741935484
2020-01-01,Fran_Bus,NWFB,435.134709677419
2020-01-01,Fran_Bus,LWB,117.568290322581
2020-01-01,Fran_Bus,NLB,88.224064516129
2020-01-01,Railways,MTRC,4023.54393548387
2020-01-01,Railways,MTRC,31.3541612903226
2020-01-01,Railways,MTRC,334.205516129032
2020-01-01,Railways,HKT,140.00935483871
2020-01-01,PLB,GMB,1359.56809677419
2020-01-01,PLB,RMB,230.837516129032
2020-01-01,Ferries,NWFF,35.3133225806452
2020-01-01,Ferries,STF,38.2799677419355
2020-01-01,Ferries,LFS,33.9771935483871
2020-01-01,TAX,TAX,807.214316451613
2020-01-01,RS,RS,189.834
2020-01-01,LRB,LRB,135.175548387097
2020-02-01,Fran_Bus,KMB,1739.47962068966
2020-02-01,Fran_Bus,CTB,373.870172413793
2020-02-01,Fran_Bus,NWFB,294.767517241379
2020-02-01,Fran_Bus,LWB,82.1858620689655
2020-02-01,Fran_Bus,NLB,50.6456896551724
2020-02-01,Railways,MTRC,2468.76220689655
2020-02-01,Railways,MTRC,12.9108965517241
2020-02-01,Railways,MTRC,228.394344827586
2020-02-01,Railways,HKT,97.5337931034483
2020-02-01,PLB,GMB,945.054275862069
2020-02-01,PLB,RMB,157.035689655172
2020-02-01,Ferries,NWFF,25.5723793103448
2020-02-01,Ferries,STF,19.5760344827586
2020-02-01,Ferries,LFS,27.0855172413793
2020-02-01,TAX,TAX,556.726655172414
2020-02-01,RS,RS,136.972724137931
2020-02-01,LRB,LRB,95.4274137931035
2020-03-01,Fran_Bus,KMB,1825.58061290323
2020-03-01,Fran_Bus,CTB,385.576548387097
2020-03-01,Fran_Bus,NWFB,310.011032258065
2020-03-01,Fran_Bus,LWB,74.5946129032258
2020-03-01,Fran_Bus,NLB,51.3519032258065
2020-03-01,Railways,MTRC,2712.38135483871
2020-03-01,Railways,MTRC,8.34809677419355
2020-03-01,Railways,MTRC,253.295935483871
2020-03-01,Railways,HKT,102.06635483871
2020-03-01,PLB,GMB,1007.09390322581
2020-03-01,PLB,RMB,162.182193548387
2020-03-01,Ferries,NWFF,28.0971612903226
2020-03-01,Ferries,STF,20.3269032258065
2020-03-01,Ferries,LFS,28.8264838709677
2020-03-01,TAX,TAX,579.206612903226
2020-03-01,RS,RS,144.211612903226
2020-03-01,LRB,LRB,101.842677419355
2020-04-01,PLB,GMB,960.284166666667
2020-04-01,PLB,RMB,155.4771
2020-04-01,Ferries,NWFF,27.6498
2020-04-01,Ferries,STF,19.4412333333333
2020-04-01,Ferries,LFS,27.683
2020-04-01,TAX,TAX,531.728033333333
2020-04-01,RS,RS,133.1424
2020-04-01,LRB,LRB,97.5671333333333
2020-04-01,Fran_Bus,KMB,1733.69083333333
2020-04-01,Fran_Bus,CTB,355.404733333333
2020-04-01,Fran_Bus,NWFB,288.6838
2020-04-01,Fran_Bus,LWB,61.9085333333333
2020-04-01,Fran_Bus,NLB,48.8356
2020-04-01,Railways,MTRC,2485.9967
2020-04-01,Railways,MTRC,4.46313333333333
2020-04-01,Railways,MTRC,248.9231
2020-04-01,Railways,HKT,98.2881
2020-05-01,Fran_Bus,KMB,2153.40635483871
2020-05-01,Fran_Bus,CTB,420.374903225806
2020-05-01,Fran_Bus,NWFB,341.743064516129
2020-05-01,Fran_Bus,LWB,69.5961612903226
2020-05-01,Fran_Bus,NLB,56.7638064516129
2020-05-01,Railways,MTRC,3130.19403225806
2020-05-01,Railways,MTRC,5.02883870967742
2020-05-01,Railways,MTRC,302.379032258065
2020-05-01,Railways,HKT,114.324193548387
2020-05-01,PLB,GMB,1101.95538709677
2020-05-01,PLB,RMB,177.684258064516
2020-05-01,Ferries,NWFF,33.1318387096774
2020-05-01,Ferries,STF,24.1291612903226
2020-05-01,Ferries,LFS,33.2011935483871
2020-05-01,TAX,TAX,676.682032258065
2020-05-01,RS,RS,161.57335483871
2020-05-01,LRB,LRB,112.732870967742
2020-06-01,LRB,LRB,131.1602
2020-06-01,RS,RS,183.596333333333
2020-06-01,Fran_Bus,CTB,486.200466666667
2020-06-01,Fran_Bus,NWFB,397.790933333333
2020-06-01,Fran_Bus,LWB,76.8863333333333
2020-06-01,Fran_Bus,NLB,65.5359666666667
2020-06-01,Railways,MTRC,3670.17713333333
2020-06-01,Railways,MTRC,5.90086666666667
2020-06-01,Railways,MTRC,363.220733333333
2020-06-01,Railways,HKT,126.3477
2020-06-01,PLB,GMB,1262.88686666667
2020-06-01,PLB,RMB,206.503866666667
2020-06-01,Ferries,NWFF,34.2853333333333
2020-06-01,Ferries,STF,24.8443666666667
2020-06-01,Ferries,LFS,34.9091333333333
2020-06-01,TAX,TAX,782.3955
2020-06-01,Fran_Bus,KMB,2470.9037
2020-07-01,TAX,TAX,627.718064516129
2020-07-01,RS,RS,155.461193548387
2020-07-01,LRB,LRB,109.347225806452
2020-07-01,Railways,MTRC,5.37841935483871
2020-07-01,Railways,MTRC,297.867193548387
2020-07-01,Railways,HKT,101.111419354839
2020-07-01,Fran_Bus,KMB,2009.38329032258
2020-07-01,Fran_Bus,CTB,401.511967741936
2020-07-01,Fran_Bus,NWFB,325.868096774194
2020-07-01,Fran_Bus,LWB,69.8807096774194
2020-07-01,Fran_Bus,NLB,54.8509677419355
2020-07-01,Railways,MTRC,2940.00796774194
2020-07-01,PLB,GMB,1064.95329032258
2020-07-01,PLB,RMB,175.018064516129
2020-07-01,Ferries,NWFF,28.0040322580645
2020-07-01,Ferries,STF,18.3485161290323
2020-07-01,Ferries,LFS,28.9204193548387
2020-08-01,LRB,LRB,94.6201935483871
2020-08-01,Railways,MTRC,257.961096774194
2020-08-01,Railways,MTRC,4.77225806451613
2020-08-01,Railways,MTRC,2533.98041935484
2020-08-01,Fran_Bus,NLB,47.6659677419355
2020-08-01,Fran_Bus,LWB,63.2485161290323
2020-08-01,Fran_Bus,NWFB,282.885032258064
2020-08-01,Fran_Bus,CTB,341.161161290323
2020-08-01,Fran_Bus,KMB,1743.75490322581
2020-08-01,Railways,HKT,91.5976774193548
2020-08-01,RS,RS,139.597193548387
2020-08-01,TAX,TAX,552.369516129032
2020-08-01,Ferries,LFS,25.4571290322581
2020-08-01,Ferries,STF,15.8348064516129
2020-08-01,Ferries,NWFF,24.6896774193548
2020-08-01,PLB,RMB,153.349806451613
2020-08-01,PLB,GMB,934.520290322581
2020-09-01,LRB,LRB,117.453733333333
2020-09-01,Fran_Bus,KMB,2221.94633333333
2020-09-01,TAX,TAX,707.770266666667
2020-09-01,Ferries,LFS,30.8173
2020-09-01,Ferries,STF,20.0914333333333
2020-09-01,Ferries,NWFF,29.4501666666667
2020-09-01,PLB,RMB,188.6594
2020-09-01,PLB,GMB,1142.5289
2020-09-01,Railways,HKT,112.154766666667
2020-09-01,Railways,MTRC,330.336466666667
2020-09-01,Railways,MTRC,5.97966666666667
2020-09-01,Railways,MTRC,3366.28276666667
2020-09-01,Fran_Bus,NLB,58.3059666666667
2020-09-01,Fran_Bus,LWB,73.9333666666667
2020-09-01,Fran_Bus,NWFB,358.3486
2020-09-01,Fran_Bus,CTB,433.563266666667
2020-09-01,RS,RS,163.514266666667
2020-10-01,Ferries,STF,26.1047096774194
2020-10-01,Ferries,NWFF,37.7884193548387
2020-10-01,PLB,GMB,1225.57422580645
2020-10-01,Railways,MTRC,5.61909677419355
2020-10-01,Railways,MTRC,3664.7625483871
2020-10-01,Fran_Bus,NLB,72.4433548387097
2020-10-01,Railways,HKT,128.998516129032
2020-10-01,Railways,MTRC,371.643870967742
2020-10-01,LRB,LRB,130.427225806452
2020-10-01,RS,RS,168.17264516129
2020-10-01,TAX,TAX,735.52935483871
2020-10-01,Ferries,LFS,39.3857419354839
2020-10-01,Fran_Bus,KMB,2413.71135483871
2020-10-01,Fran_Bus,CTB,470.970774193548
2020-10-01,Fran_Bus,NWFB,399.572
2020-10-01,Fran_Bus,LWB,77.6119677419355
2020-10-01,PLB,RMB,202.33335483871
2020-11-01,TAX,TAX,738.688533333333
2020-11-01,LRB,LRB,137.163466666667
2020-11-01,Ferries,STF,26.9764666666667
2020-11-01,Ferries,NWFF,35.7038
2020-11-01,PLB,RMB,209.258866666667
2020-11-01,PLB,GMB,1272.91403333333
2020-11-01,Fran_Bus,KMB,2500.9949
2020-11-01,Fran_Bus,CTB,491.3592
2020-11-01,Fran_Bus,NWFB,414.532333333333
2020-11-01,Fran_Bus,LWB,81.5026333333333
2020-11-01,Fran_Bus,NLB,73.1493666666667
2020-11-01,Railways,MTRC,3813.19076666667
2020-11-01,Railways,MTRC,5.69376666666667
2020-11-01,Railways,MTRC,379.378433333333
2020-11-01,Railways,HKT,132.836133333333
2020-11-01,RS,RS,170.705166666667
2020-11-01,Ferries,LFS,38.4406333333333
2020-12-01,Ferries,NWFF,30.2011290322581
2020-12-01,PLB,RMB,173.190612903226
2020-12-01,PLB,GMB,1052.54712903226
2020-12-01,LRB,LRB,116.153419354839
2020-12-01,RS,RS,143.856806451613
2020-12-01,TAX,TAX,617.560483870968
2020-12-01,Ferries,LFS,32.3213225806452
2020-12-01,Ferries,STF,25.3834193548387
2020-12-01,Railways,MTRC,298.306032258064
2020-12-01,Railways,MTRC,5.13990322580645
2020-12-01,Railways,MTRC,3000.71203225806
2020-12-01,Fran_Bus,NLB,61.2695161290323
2020-12-01,Fran_Bus,LWB,74.3052258064516
2020-12-01,Fran_Bus,NWFB,322.884806451613
2020-12-01,Fran_Bus,CTB,387.13564516129
2020-12-01,Fran_Bus,KMB,2018.14851612903
2020-12-01,Railways,HKT,110.830193548387
2021-01-01,Railways,MTRC,298.256580645161
2021-01-01,Railways,HKT,110.304290322581
2021-01-01,Fran_Bus,KMB,2011.71574193548
2021-01-01,Fran_Bus,CTB,384.663064516129
2021-01-01,Fran_Bus,NWFB,316.898806451613
2021-01-01,Fran_Bus,LWB,73.6312580645161
2021-01-01,Fran_Bus,NLB,61.0542258064516
2021-01-01,Railways,MTRC,3008.69580645161
2021-01-01,Railways,MTRC,5.02654838709677
2021-01-01,PLB,GMB,1070.93729032258
2021-01-01,PLB,RMB,175.787612903226
2021-01-01,Ferries,NWFF,29.8268709677419
2021-01-01,Ferries,STF,20.2824838709677
2021-01-01,Ferries,LFS,31.4785161290323
2021-01-01,TAX,TAX,600.88135483871
2021-01-01,RS,RS,143.07635483871
2021-01-01,LRB,LRB,114.281193548387
2021-02-01,PLB,GMB,1124.6645
2021-02-01,PLB,RMB,186.091428571429
2021-02-01,Ferries,NWFF,37.8197142857143
2021-02-01,Ferries,STF,25.2482142857143
2021-02-01,Ferries,LFS,38.3453571428571
2021-02-01,TAX,TAX,687.92
2021-02-01,RS,RS,153.617178571429
2021-02-01,LRB,LRB,117.536714285714
2021-02-01,Fran_Bus,KMB,2150.06482142857
2021-02-01,Fran_Bus,CTB,411.958607142857
2021-02-01,Fran_Bus,NWFB,345.52725
2021-02-01,Fran_Bus,LWB,74.6858571428571
2021-02-01,Fran_Bus,NLB,70.9495357142857
2021-02-01,Railways,MTRC,3265.81339285714
2021-02-01,Railways,MTRC,5.13546428571429
2021-02-01,Railways,MTRC,325.761285714286
2021-02-01,Railways,HKT,119.637785714286
2021-03-01,Fran_Bus,KMB,2393.95790322581
2021-03-01,Fran_Bus,CTB,460.907322580645
2021-03-01,Fran_Bus,NWFB,385.513419354839
2021-03-01,Fran_Bus,LWB,79.8702258064516
2021-03-01,Fran_Bus,NLB,68.7996451612903
2021-03-01,Railways,MTRC,3694.46012903226
2021-03-01,Railways,MTRC,5.75067741935484
2021-03-01,Railways,MTRC,364.714838709677
2021-03-01,Railways,HKT,127.133935483871
2021-03-01,PLB,GMB,1235.42632258065
2021-03-01,PLB,RMB,204.731
2021-03-01,Ferries,NWFF,35.9812580645161
2021-03-01,Ferries,STF,24.4125483870968
2021-03-01,Ferries,LFS,35.8613225806452
2021-03-01,TAX,TAX,712.64535483871
2021-03-01,RS,RS,166.195709677419
2021-03-01,LRB,LRB,132.694225806452
2021-04-01,Fran_Bus,KMB,2463.3424
2021-04-01,Fran_Bus,CTB,473.747466666667
2021-04-01,Fran_Bus,NWFB,399.185166666667
2021-04-01,Fran_Bus,LWB,81.0370666666667
2021-04-01,Fran_Bus,NLB,71.7969666666667
2021-04-01,Railways,MTRC,3704.2239
2021-04-01,Railways,MTRC,5.18453333333333
2021-04-01,Railways,MTRC,367.828566666667
2021-04-01,Railways,HKT,135.892366666667
2021-04-01,PLB,GMB,1254.1586
2021-04-01,PLB,RMB,208.2999
2021-04-01,Ferries,NWFF,38.6626666666667
2021-04-01,Ferries,STF,27.9267333333333
2021-04-01,Ferries,LFS,42.1234333333333
2021-04-01,TAX,TAX,735.638833333333
2021-04-01,RS,RS,172.692
2021-04-01,LRB,LRB,133.157266666667
2021-05-01,Fran_Bus,KMB,2514.79709677419
2021-05-01,Fran_Bus,CTB,485.46664516129
2021-05-01,Fran_Bus,NWFB,406.658064516129
2021-05-01,Fran_Bus,LWB,78.1937096774194
2021-05-01,Fran_Bus,NLB,68.3949677419355
2021-05-01,Railways,MTRC,3799.88458064516
2021-05-01,Railways,MTRC,5.28548387096774
2021-05-01,Railways,MTRC,394.675806451613
2021-05-01,Railways,HKT,135.588
2021-05-01,PLB,GMB,1298.72280645161
2021-05-01,PLB,RMB,214.309032258065
2021-05-01,Ferries,NWFF,33.6575806451613
2021-05-01,Ferries,STF,23.5758709677419
2021-05-01,Ferries,LFS,36.3731612903226
2021-05-01,TAX,TAX,785.105193548387
2021-05-01,RS,RS,179.645161290323
2021-05-01,LRB,LRB,139.944451612903
2021-06-01,Ferries,STF,24.1052333333333
2021-06-01,Ferries,LFS,33.7164666666667
2021-06-01,TAX,TAX,795.2244
2021-06-01,RS,RS,184.6428
2021-06-01,LRB,LRB,141.737366666667
2021-06-01,PLB,GMB,1309.2399
2021-06-01,PLB,RMB,216.113933333333
2021-06-01,Ferries,NWFF,32.0852666666667
2021-06-01,Fran_Bus,KMB,2541.947
2021-06-01,Fran_Bus,CTB,491.605966666667
2021-06-01,Fran_Bus,NWFB,409.063366666667
2021-06-01,Fran_Bus,LWB,79.5541666666667
2021-06-01,Fran_Bus,NLB,69.5172333333333
2021-06-01,Railways,MTRC,3939.79493333333
2021-06-01,Railways,MTRC,5.71883333333333
2021-06-01,Railways,MTRC,403.709966666667
2021-06-01,Railways,HKT,130.208
2021-07-01,Fran_Bus,KMB,2475.2025483871
2021-07-01,Fran_Bus,CTB,489.409258064516
2021-07-01,Fran_Bus,NWFB,407.865161290323
2021-07-01,Fran_Bus,LWB,79.1882258064516
2021-07-01,Fran_Bus,NLB,72.0392258064516
2021-07-01,Railways,MTRC,4055.05029032258
2021-07-01,Railways,MTRC,5.91674193548387
2021-07-01,Railways,MTRC,403.676870967742
2021-07-01,Railways,HKT,128.371483870968
2021-07-01,PLB,GMB,1300.45929032258
2021-07-01,PLB,RMB,214.685451612903
2021-07-01,Ferries,NWFF,34.2547741935484
2021-07-01,Ferries,STF,27.5057419354839
2021-07-01,Ferries,LFS,33.8083548387097
2021-07-01,TAX,TAX,804.79035483871
2021-07-01,RS,RS,186.273516129032
2021-07-01,LRB,LRB,140.478483870968
2021-08-01,PLB,RMB,215.308870967742
2021-08-01,Ferries,NWFF,36.071
2021-08-01,Ferries,STF,28.042064516129
2021-08-01,Ferries,LFS,34.3183870967742
2021-08-01,TAX,TAX,810.901548387097
2021-08-01,RS,RS,193.541709677419
2021-08-01,LRB,LRB,139.205903225806
2021-08-01,Fran_Bus,LWB,80.4999677419355
2021-08-01,Fran_Bus,NLB,72.8136774193548
2021-08-01,Railways,MTRC,4120.52364516129
2021-08-01,Railways,MTRC,6.75
2021-08-01,Railways,MTRC,402.561096774194
2021-08-01,Railways,HKT,131.604838709677
2021-08-01,Fran_Bus,KMB,2491.49696774194
2021-08-01,Fran_Bus,CTB,493.960419354839
2021-08-01,Fran_Bus,NWFB,411.808
