period_month,electricity_commercial_tj,electricity_domestic_tj,electricity_industrial_tj,electricity_street_lighting_tj,electricity_total_tj,gas_total_tj,electricity_export_to_mainland_tj,year,month,quarter,sin_month,cos_month,source_dataset,temp_mean_c_avg,temp_max_c_avg,temp_max_c_peak,temp_min_c_avg,temp_min_c_low,temp_range_c_avg,rh_mean_pct_avg,rainfall_mm_sum,rainfall_day_count,hot_day_count,cool_day_count,days_in_month,weekend_days,public_holiday_days,business_days,immigration_arrival_hk_residents,immigration_departure_hk_residents,immigration_arrival_mainland_visitors,immigration_departure_mainland_visitors,immigration_arrival_other_visitors,immigration_departure_other_visitors,immigration_arrival_total_passengers,immigration_departure_total_passengers,immigration_total_cross_border_passengers,immigration_net_arrivals_total_passengers,public_transport_total_avg_daily_pax,public_transport_ferries_avg_daily_pax,public_transport_fran_bus_avg_daily_pax,public_transport_lrb_avg_daily_pax,public_transport_plb_avg_daily_pax,public_transport_rs_avg_daily_pax,public_transport_railways_avg_daily_pax,public_transport_tax_avg_daily_pax,cross_harbour_av_pax,cross_harbour_db_pax,cross_harbour_total_pax,hkelectric_re_generation_solar_photovoltaic,hkelectric_re_generation_wind_power,hkelectric_re_generation_grand_total,feature_year,population,district_area_m2,population_density_per_km2,ev_standard_chargers,ev_medium_iec62196_chargers,ev_quick_chademo_chargers,ev_quick_ccs_combo_chargers,ev_quick_iec62196_chargers,ev_quick_gbt_dc_chargers,ev_total_chargers,building_count,building_block_type_count,footprint_area_m2_sum,footprint_area_m2_mean,building_height_m_mean,completed_building_count,immigration_features_available,transport_features_available,re_generation_features_available,population_features_available,electricity_lag_1m,electricity_lag_2m,electricity_lag_3m,electricity_lag_6m,electricity_lag_12m,electricity_roll_mean_3m,electricity_roll_std_3m,electricity_roll_mean_6m,electricity_roll_std_6m,electricity_roll_mean_12m,electricity_roll_std_12m,electricity_yoy_delta_tj,electricity_yoy_growth,target_electricity_total_t_plus_1m,target_period_month
2016-12-01,7681.0,2131.0,875.0,35.0,10722.0,2487.0,,2016,12,4,-2.4492935982947064e-16,1.0,hong_kong_city_monthly,19.629032258064516,21.75483870967742,25.9,17.651612903225807,11.5,4.103225806451613,70.48387096774194,6.6,3,0,1,31,9,0,22,,,,,,,,,,,12964.76035541936,147.11032258064523,4072.3071935483913,141.916838709677,1823.8963225806478,229.702096774194,5625.887870967739,923.939710258065,13511091.0,13716537.0,27227628.0,,,,2019,7506300,1301677230.8828125,5766.636937260661,2148.0,6441.0,86.0,582.0,487.0,3.0,11240.0,338239.0,4.0,73508832.77734375,217.32808096447704,12.199518230926518,0.0,0,1,0,1,11466.0,14154.0,14997.0,16243.0,10698.0,13539.0,1844.0875792651166,14994.942133333332,2001.4045954807325,13206.316233333333,2525.568843730957,24.0,0.002243409983174516,10543.0,2017-01-01
2017-01-01,7211.0,2455.0,843.0,34.0,10543.0,2963.0,,2017,1,1,0.49999999999999994,0.8660254037844387,hong_kong_city_monthly,18.55806451612903,20.58709677419355,25.5,17.04516129032258,13.6,3.5419354838709682,78.74193548387096,7.8,8,0,0,31,9,0,22,,,,,,,,,,,12674.986518225805,136.5793225806452,3947.8329354838656,137.344032258065,1787.233580645162,228.043225806452,5515.36483870968,922.588582741936,13045171.0,13460773.0,26505944.0,,,,2019,7506300,1301677230.8828125,5766.636937260661,2148.0,6441.0,86.0,582.0,487.0,3.0,11240.0,338239.0,4.0,73508832.77734375,217.32808096447704,12.199518230926518,0.0,0,1,0,1,10722.0,11466.0,14154.0,17025.6528,11000.142,12114.0,1805.4318043060975,14074.775466666666,2515.879474206063,13208.316233333333,2523.4105104990845,-457.1419999999998,-0.04155782716259482,9559.3644,2017-02-01
2017-02-01,6555.0,2205.0,764.0,36.0,9559.3644,2953.0,,2017,2,1,0.8660254037844386,0.5000000000000001,hong_kong_city_monthly,16.967857142857145,19.99642857142857,25.5,14.87142857142857,10.6,5.125,74.5,19.9,7,0,5,28,8,0,20,,,,,,,,,,,12686.801875607143,133.5406071428571,3948.088571428569,137.944357142857,1823.480999999999,236.608535714286,5496.896035714289,910.242768464286,11227066.0,10600548.0,21827614.0,,,,2019,7506300,1301677230.8828125,5766.636937260661,2148.0,6441.0,86.0,582.0,487.0,3.0,11240.0,338239.0,4.0,73508832.77734375,217.32808096447704,12.199518230926518,0.0,0,1,0,1,10543.0,10722.0,11466.0,16084.0,9895.0,10910.333333333334,489.47352669310243,12994.333333333334,2383.689465233825,13170.221066666667,2562.9185942398194,-335.6355999999996,-0.033919717028802365,10916.4564,2017-03-01
2017-03-01,7492.0,2531.0,861.0,33.0,10916.4564,2609.0,,2017,3,1,1.0,6.123233995736766e-17,hong_kong_city_monthly,19.26774193548387,21.738709677419354,27.6,17.345161290322583,13.8,4.393548387096774,80.74193548387096,48.0,10,0,0,31,8,0,23,,,,,,,,,,,12815.63157929032,124.5710322580646,3997.884548387094,140.986483870968,1842.087612903227,230.730677419355,5564.357258064515,915.013966387097,12293905.0,12410330.0,24704235.0,,,,2019,7506300,1301677230.8828125,5766.636937260661,2148.0,6441.0,86.0,582.0,487.0,3.0,11240.0,338239.0,4.0,73508832.77734375,217.32808096447704,12.199518230926518,0.0,0,1,0,1,9559.3644,10543.0,10722.0,14997.0,10739.0,10274.788133333333,626.006061202721,11906.894066666668,2171.0690381955296,13142.251433333333,2603.4224704260264,177.45639999999912,0.016524480864140045,11449.3104,2017-04-01
2017-04-01,7939.0,2614.0,868.0,29.0,11449.3104,2759.0,,2017,4,2,0.8660254037844387,-0.4999999999999998,hong_kong_city_monthly,23.32,26.209999999999997,30.7,21.216666666666665,15.5,4.993333333333334,81.4,58.800000000000004,11,2,0,30,10,0,20,,,,,,,,,,,12327.630035333334,142.2012,3899.9461333333365,132.949366666667,1769.89633333333,225.3633,5268.874766666667,888.398935333333,13235199.0,13340990.0,26576189.0,,,,2019,7506300,1301677230.8828125,5766.636937260661,2148.0,6441.0,86.0,582.0,487.0,3.0,11240.0,338239.0,4.0,73508832.77734375,217.32808096447704,12.199518230926518,0.0,0,1,0,1,10916.4564,9559.3644,10543.0,14154.0,11925.0,10339.606933333334,701.0358256124579,11226.803466666666,1563.6352893265316,13157.039466666667,2588.994469640937,-475.6895999999997,-0.039890113207547095,13518.0936,2017-05-01
2017-05-01,9336.0,3128.0,1021.0,32.0,13518.0936,2361.0,,2017,5,2,0.49999999999999994,-0.8660254037844387,hong_kong_city_monthly,25.95483870967742,28.58709677419355,31.6,24.238709677419354,22.6,4.348387096774194,81.96774193548387,399.3,14,9,0,31,8,0,23,,,,,,,,,,,12447.979256967743,126.8179032258064,3961.9151290322598,138.018806451613,1812.0556129032238,229.619806451613,5313.329483870969,866.222515032258,12406182.0,12278228.0,24684410.0,,,,2019,7506300,1301677230.8828125,5766.636937260661,2148.0,6441.0,86.0,582.0,487.0,3.0,11240.0,338239.0,4.0,73508832.77734375,217.32808096447704,12.199518230926518,0.0,0,1,0,1,11449.3104,10916.4564,9559.3644,11466.0,14249.0,10641.7104,974.4680570013918,10776.021866666668,705.2066470712892,13117.398666666668,2613.102937880612,-730.9063999999998,-0.05129527686153412,15969.0,2017-06-01
2017-06-01,10183.0,4685.0,1073.0,28.0,15969.0,2251.0,,2017,6,2,1.2246467991473532e-16,-1.0,hong_kong_city_monthly,28.83,31.253333333333334,34.1,27.176666666666666,24.3,4.076666666666666,83.16666666666667,656.0,17,22,0,30,8,0,22,,,,,,,,,,,12536.114032666674,111.5283666666667,3926.7892,138.9989,1828.685400000003,236.1345,5406.003800000003,887.973866,11472582.0,11562667.0,23035249.0,,,,2019,7506300,1301677230.8828125,5766.636937260661,2148.0,6441.0,86.0,582.0,487.0,3.0,11240.0,338239.0,4.0,73508832.77734375,217.32808096447704,12.199518230926518,0.0,0,1,0,1,13518.0936,11449.3104,10916.4564,10722.0,16243.0,11961.2868,1374.3067000213832,11118.037466666667,1328.7303426786827,13056.489800000001,2592.767787083156,-274.0,-0.01686880502370247,16349.0,2017-07-01
2017-07-01,10447.0,4847.0,1024.0,31.0,16349.0,2020.0,,2017,7,3,-0.4999999999999997,-0.8660254037844388,hong_kong_city_monthly,28.69677419354839,31.406451612903226,34.8,26.89032258064516,24.4,4.516129032258065,83.41935483870968,570.0,21,23,0,31,10,0,21,,,,,,,,,,,12490.128096774197,122.9457096774194,3890.025193548385,133.191161290323,1792.661000000001,225.229129032258,5433.407548387101,892.66835483871,12789764.0,12866858.0,25656622.0,,,,2019,7506300,1301677230.8828125,5766.636937260661,2148.0,6441.0,86.0,582.0,487.0,3.0,11240.0,338239.0,4.0,73508832.77734375,217.32808096447704,12.199518230926518,0.0,0,1,0,1,15969.0,13518.0936,11449.3104,10543.0,17025.6528,13645.468,2262.5354579361688,11992.537466666667,2350.0685923000265,13033.656466666667,2563.1923428725217,-676.6527999999998,-0.03974313396077245,17083.0,2017-08-01
2017-08-01,10423.0,5574.0,1055.0,31.0,17083.0,2059.0,,2017,8,3,-0.8660254037844385,-0.5000000000000004,hong_kong_city_monthly,29.348387096774193,32.07419354838709,36.6,27.293548387096774,24.0,4.780645161290322,79.61290322580645,489.1,19,26,0,31,8,0,23,,,,,,,,,,,12258.57972029032,123.39977419354841,3796.554193548387,129.745290322581,1765.63951612903,230.114387096774,5324.380806451612,888.745752548387,12526583.0,12260085.0,24786668.0,,,,2019,7506300,1301677230.8828125,5766.636937260661,2148.0,6441.0,86.0,582.0,487.0,3.0,11240.0,338239.0,4.0,73508832.77734375,217.32808096447704,12.199518230926518,0.0,0,1,0,1,16349.0,15969.0,13518.0936,9559.3644,16084.0,15278.697866666667,1536.5205946727217,12960.204133333333,2788.3129742901974,12977.268733333332,2473.253616249183,999.0,0.06211141507087792,16259.0,2017-09-01
2017-09-01,9953.0,5244.0,1031.0,31.0,16259.0,2087.0,,2017,9,3,-1.0,-1.8369701987210297e-16,hong_kong_city_monthly,29.043333333333333,31.86,34.1,27.2,25.3,4.659999999999999,79.63333333333334,192.4,15,28,0,30,9,0,21,,,,,,,,,,,13078.523233333335,110.7226,4094.711400000001,147.389333333333,1878.7095000000031,239.2599,5692.17513333333,915.555366666667,11788118.0,12032525.0,23820643.0,,,,2019,7506300,1301677230.8828125,5766.636937260661,2148.0,6441.0,86.0,582.0,487.0,3.0,11240.0,338239.0,4.0,73508832.77734375,217.32808096447704,12.199518230926518,0.0,0,1,0,1,17083.0,16349.0,15969.0,10916.4564,14997.0,16467.0,566.296741999884,14214.143399999999,2640.871029506331,13060.518733333332,2600.8547768690187,1262.0,0.08415016336600645,14086.0,2017-10-01
2017-10-01,9256.0,3884.0,910.0,36.0,14086.0,2033.0,,2017,10,4,-0.8660254037844386,0.5000000000000001,hong_kong_city_monthly,26.293548387096774,29.041935483870965,33.5,24.35483870967742,19.0,4.687096774193549,71.06451612903226,99.6,9,13,0,31,9,0,22,,,,,,,,,,,12772.68451696774,131.10254838709682,3965.299419354837,141.922096774194,1805.481677419356,231.861387096774,5610.852741935483,886.164646,12935687.0,12641030.0,25576717.0,,,,2019,7506300,1301677230.8828125,5766.636937260661,2148.0,6441.0,86.0,582.0,487.0,3.0,11240.0,338239.0,4.0,73508832.77734375,217.32808096447704,12.199518230926518,0.0,0,1,0,1,16259.0,17083.0,16349.0,11449.3104,14154.0,16563.666666666668,452.0014749234902,15104.567333333332,2164.2813703724823,13165.6854,2709.520314099891,-68.0,-0.004804295605482567,11270.0,2017-11-01
2017-11-01,7665.0,2731.0,840.0,34.0,11270.0,2467.0,,2017,11,4,-0.5000000000000004,0.8660254037844384,hong_kong_city_monthly,22.186666666666667,24.35666666666667,28.4,20.456666666666667,15.5,3.9,75.86666666666666,31.2,8,0,0,30,8,0,22,,,,,,,,,,,13231.503076533334,130.9895666666667,4133.576766666671,147.661366666667,1869.51933333333,239.4219,5802.8288,907.5053432,12444922.0,12423564.0,24868486.0,,,,2019,7506300,1301677230.8828125,5766.636937260661,2148.0,6441.0,86.0,582.0,487.0,3.0,11240.0,338239.0,4.0,73508832.77734375,217.32808096447704,12.199518230926518,0.0,0,1,0,1,14086.0,16259.0,17083.0,13518.0936,11466.0,15809.333333333334,1548.273985227765,15544.015599999999,1409.8550805030527,13160.018733333332,2707.3356835690015,-196.0,-0.017094017094017144,10601.0,2017-12-01
2017-12-01,7432.0,2230.0,906.0,33.0,10601.0,2488.0,,2017,12,4,-2.4492935982947064e-16,1.0,hong_kong_city_monthly,17.85483870967742,20.125806451612902,23.2,15.951612903225806,9.8,4.174193548387097,66.19354838709677,0.0,0,0,3,31,10,0,21,,,,,,,,,,,12981.607433096771,144.1035483870968,4040.029709677418,142.405870967742,1806.009258064516,228.256451612903,5724.28022580645,896.522368580645,13589689.0,13799047.0,27388736.0,,,,2019,7506300,1301677230.8828125,5766.636937260661,2148.0,6441.0,86.0,582.0,487.0,3.0,11240.0,338239.0,4.0,73508832.77734375,217.32808096447704,12.199518230926518,0.0,0,1,0,1,11270.0,14086.0,16259.0,15969.0,10722.0,13871.666666666666,2501.396476637242,15169.333333333334,2156.80250988976,13143.6854,2719.0506623539113,-121.0,-0.011285207983585122,10954.0,2018-01-01
2018-01-01,7503.0,2592.0,821.0,38.0,10954.0,3206.0,,2018,1,1,0.49999999999999994,0.8660254037844387,hong_kong_city_monthly,16.061290322580643,18.493548387096773,25.5,14.119354838709677,7.8,4.374193548387097,76.7741935483871,62.2,10,0,8,31,8,0,23,,,,,,,,,,,12811.94650364516,121.9027096774194,3986.01693548387,140.497290322581,1825.219967741933,230.722129032258,5631.423967741937,876.163503645161,12927631.0,12646684.0,25574315.0,,,,2019,7506300,1301677230.8828125,5766.636937260661,2148.0,6441.0,86.0,582.0,487.0,3.0,11240.0,338239.0,4.0,73508832.77734375,217.32808096447704,12.199518230926518,0.0,0,1,0,1,10601.0,11270.0,14086.0,16349.0,10543.0,11985.666666666666,1849.4432495573758,14274.666666666666,2781.604477036006,13133.602066666666,2729.0536210526493,411.0,0.03898321160959872,9787.3344,2018-02-01
2018-02-01,6372.0,2615.0,769.0,32.0,9787.3344,3187.0,,2018,2,1,0.8660254037844386,0.5000000000000001,hong_kong_city_monthly,16.04285714285714,18.739285714285717,26.2,13.875,6.8,4.864285714285714,70.46428571428571,4.5,3,0,9,28,8,0,20,,,,,,,,,,,12527.092014500002,134.7725357142857,3887.5186428571415,130.272571428571,1750.900321428576,223.172142857143,5502.944535714284,897.5112645,11790190.0,11894691.0,23684881.0,,,,2019,7506300,1301677230.8828125,5766.636937260661,2148.0,6441.0,86.0,582.0,487.0,3.0,11240.0,338239.0,4.0,73508832.77734375,217.32808096447704,12.199518230926518,0.0,0,1,0,1,10954.0,10601.0,11270.0,17083.0,9559.3644,10941.666666666666,334.6704847061102,13375.5,2848.1426052780553,13167.852066666666,2695.9639814761886,227.96999999999935,0.023847819840406848,11151.0,2018-03-01
2018-03-01,7556.0,2744.0,820.0,31.0,11151.0,2560.0,,2018,3,1,1.0,6.123233995736766e-17,hong_kong_city_monthly,20.84193548387097,24.361290322580647,27.9,18.638709677419353,11.1,5.72258064516129,75.70967741935483,22.7,2,0,1,31,9,0,22,,,,,,,,,,,12930.404504548396,132.1368387096774,4071.162354838712,139.782612903226,1825.557419354841,225.016,5634.8265483871,901.922730354839,12546149.0,13355492.0,25901641.0,,,,2019,7506300,1301677230.8828125,5766.636937260661,2148.0,6441.0,86.0,582.0,487.0,3.0,11240.0,338239.0,4.0,73508832.77734375,217.32808096447704,12.199518230926518,0.0,0,1,0,1,9787.3344,10954.0,10601.0,16259.0,10916.4564,10447.4448,598.2988844559599,12159.555733333335,2482.6532123994425,13186.849566666666,2668.8919266526964,234.54360000000088,0.021485323753961172,11593.0,2018-04-01
2018-04-01,8152.0,2530.0,880.0,31.0,11593.0,2680.0,,2018,4,2,0.8660254037844387,-0.4999999999999998,hong_kong_city_monthly,23.646666666666665,26.916666666666668,30.6,21.67,16.1,5.246666666666667,77.9,28.099999999999998,7,2,0,30,9,0,21,,,,,,,,,,,12639.17407043333,137.0575666666667,3995.155466666663,136.867833333333,1791.866166666663,219.438866666667,5477.0386000000035,881.749570433333,13709170.0,12862254.0,26571424.0,,,,2019,7506300,1301677230.8828125,5766.636937260661,2148.0,6441.0,86.0,582.0,487.0,3.0,11240.0,338239.0,4.0,73508832.77734375,217.32808096447704,12.199518230926518,0.0,0,1,0,1,11151.0,9787.3344,10954.0,14086.0,11449.3104,10630.778133333333,737.0551190206648,11308.2224,1461.572137819611,13206.394866666667,2651.5559648062635,143.6895999999997,0.012550065897418472,15627.0,2018-05-01
2018-05-01,10418.0,4067.0,1113.0,29.0,15627.0,2363.0,,2018,5,2,0.49999999999999994,-0.8660254037844387,hong_kong_city_monthly,28.32903225806452,31.725806451612904,35.4,26.11935483870968,22.1,5.606451612903226,76.74193548387096,57.5,10,24,0,31,8,0,23,,,,,,,,,,,12788.027629064516,122.6628387096774,4061.59987096774,141.896806451613,1825.82106451613,225.522903225806,5510.117806451613,900.406338741935,12538038.0,12616752.0,25154790.0,,,,2019,7506300,1301677230.8828125,5766.636937260661,2148.0,6441.0,86.0,582.0,487.0,3.0,11240.0,338239.0,4.0,73508832.77734375,217.32808096447704,12.199518230926518,0.0,0,1,0,1,11593.0,11151.0,9787.3344,11270.0,13518.0936,10843.778133333333,941.2204955665549,10892.7224,634.0621352285432,13218.368999999999,2643.2111323823956,2108.9064,0.15600619898060186,15784.0,2018-06-01
2018-06-01,10417.0,4288.0,1051.0,28.0,15784.0,2162.0,,2018,6,2,1.2246467991473532e-16,-1.0,hong_kong_city_monthly,28.623333333333335,31.32,35.1,26.763333333333332,24.4,4.5566666666666675,80.26666666666667,458.8,16,23,0,30,9,0,21,,,,,,,,,,,12688.10624736666,114.72896666666671,4007.5249666666637,138.839133333333,1810.6274,228.3968,5488.473433333331,899.515547366667,12172174.0,12468756.0,24640930.0,,,,2019,7506300,1301677230.8828125,5766.636937260661,2148.0,6441.0,86.0,582.0,487.0,3.0,11240.0,338239.0,4.0,73508832.77734375,217.32808096447704,12.199518230926518,0.0,0,1,0,1,15627.0,11593.0,11151.0,10601.0,15969.0,12790.333333333334,2466.5460330862043,11618.889066666668,2055.1064106944095,13394.1112,2733.5168922410417,-185.0,-0.011584945832550542,16746.0,2018-07-01
2018-07-01,10334.0,5370.0,1013.0,30.0,16746.0,2084.0,,2018,7,3,-0.4999999999999997,-0.8660254037844388,hong_kong_city_monthly,29.116129032258065,31.77741935483871,34.3,27.0,25.0,4.7774193548387105,81.16129032258064,341.1,24,26,0,31,9,0,22,,,,,,,,,,,12706.539568258064,121.6595483870968,4022.7648709677424,135.580709677419,1790.464935483866,219.796838709677,5523.867903225811,892.404761806452,13332380.0,13234385.0,26566765.0,,,,2019,7506300,1301677230.8828125,5766.636937260661,2148.0,6441.0,86.0,582.0,487.0,3.0,11240.0,338239.0,4.0,73508832.77734375,217.32808096447704,12.199518230926518,0.0,0,1,0,1,15784.0,15627.0,11593.0,10954.0,16349.0,14334.666666666666,2375.650296936226,12482.7224,2567.1819010211584,13378.694533333333,2718.1531942663673,397.0,0.024282830754174478,16580.0,2018-08-01
2018-08-01,10452.0,5040.0,1058.0,31.0,16580.0,2149.0,,2018,8,3,-0.8660254037844385,-0.5000000000000004,hong_kong_city_monthly,28.580645161290324,31.029032258064515,34.2,26.674193548387095,24.6,4.354838709677419,83.7741935483871,615.1,26,20,0,31,8,0,23,,,,,,,,,,,12799.569338161291,126.2528064516129,4024.4456451612937,133.476838709677,1796.1169677419352,226.228580645161,5594.588709677417,898.459789774194,13686199.0,13494155.0,27180354.0,,,,2019,7506300,1301677230.8828125,5766.636937260661,2148.0,6441.0,86.0,582.0,487.0,3.0,11240.0,338239.0,4.0,73508832.77734375,217.32808096447704,12.199518230926518,0.0,0,1,0,1,16746.0,15784.0,15627.0,9787.3344,17083.0,16052.333333333334,605.8401879481511,13448.055733333335,2939.368898807582,13411.777866666665,2759.6907290443223,-503.0,-0.029444476965404198,15109.0,2018-09-01
2018-09-01,9621.0,4511.0,948.0,29.0,15109.0,2174.0,,2018,9,3,-1.0,-1.8369701987210297e-16,hong_kong_city_monthly,28.006666666666668,30.996666666666666,35.1,25.986666666666668,23.6,5.010000000000001,78.2,383.3,14,23,0,30,10,0,20,,,,,,,,,,,12574.170907966663,105.0852666666667,3902.1981333333297,140.299133333333,1779.8601,225.271866666667,5562.526866666667,858.9295413,11829411.0,11924507.0,23753918.0,,,,2019,7506300,1301677230.8828125,5766.636937260661,2148.0,6441.0,86.0,582.0,487.0,3.0,11240.0,338239.0,4.0,73508832.77734375,217.32808096447704,12.199518230926518,0.0,0,1,0,1,16580.0,16746.0,15784.0,11151.0,16259.0,16370.0,514.2334100383742,14580.166666666666,2526.562519841289,13369.8612,2702.078283810417,-1150.0,-0.07073005719908976,13014.0,2018-10-01
2018-10-01,8790.0,3315.0,874.0,35.0,13014.0,2133.0,,2018,10,4,-0.8660254037844386,0.5000000000000001,hong_kong_city_monthly,25.34193548387097,27.983870967741936,31.4,23.425806451612903,20.9,4.558064516129032,69.09677419354838,104.3,13,6,0,31,8,0,23,,,,,,,,,,,13256.948084645164,135.9928387096775,4226.12087096774,147.22,1834.80564516129,227.978806451613,5803.407129032263,881.422794322581,13848510.0,13623502.0,27472012.0,,,,2019,7506300,1301677230.8828125,5766.636937260661,2148.0,6441.0,86.0,582.0,487.0,3.0,11240.0,338239.0,4.0,73508832.77734375,217.32808096447704,12.199518230926518,0.0,0,1,0,1,15109.0,16580.0,16746.0,11593.0,14086.0,16145.0,901.0332957220343,15239.833333333334,1888.2325510028627,13274.027866666665,2609.088485849294,-1072.0,-0.0761039329831038,11688.0,2018-11-01
2018-11-01,8164.0,2627.0,864.0,33.0,11688.0,2443.0,,2018,11,4,-0.5000000000000004,0.8660254037844384,hong_kong_city_monthly,22.896666666666665,24.796666666666667,28.0,21.436666666666667,17.0,3.36,77.43333333333334,73.4,11,0,0,30,8,0,22,,,,,,,,,,,13515.437837533327,133.7267666666667,4295.23583333333,149.513966666667,1853.680566666667,233.873166666667,5953.47023333333,895.9373042,13906076.0,13910901.0,27816977.0,,,,2019,7506300,1301677230.8828125,5766.636937260661,2148.0,6441.0,86.0,582.0,487.0,3.0,11240.0,338239.0,4.0,73508832.77734375,217.32808096447704,12.199518230926518,0.0,0,1,0,1,13014.0,15109.0,16580.0,15627.0,11270.0,14901.0,1792.0761702561085,15476.666666666666,1352.44307335532,13184.694533333333,2597.084386378921,418.0,0.037089618456078055,11082.0,2018-12-01
2018-12-01,7911.0,2266.0,871.0,34.0,11082.0,2409.0,,2018,12,4,-2.4492935982947064e-16,1.0,hong_kong_city_monthly,19.22258064516129,21.258064516129032,27.1,17.59032258064516,10.3,3.667741935483871,75.96774193548387,11.9,5,0,2,31,10,0,21,,,,,,,,,,,13146.602801451607,141.8274193548387,4155.113806451612,142.569290322581,1782.791032258064,219.822322580645,5820.164483870964,884.314446612903,15135362.0,15233001.0,30368363.0,,,,2019,7506300,1301677230.8828125,5766.636937260661,2148.0,6441.0,86.0,582.0,487.0,3.0,11240.0,338239.0,4.0,73508832.77734375,217.32808096447704,12.199518230926518,0.0,0,1,0,1,11688.0,13014.0,15109.0,15784.0,10601.0,13270.333333333334,1724.8450171923423,14820.166666666666,2044.06227074098,13219.527866666665,2571.7485994500275,481.0,0.04537307801150825,11032.0,2019-01-01
2019-01-01,7693.0,2472.0,832.0,35.0,11032.0,3144.0,,2019,1,1,0.49999999999999994,0.8660254037844387,hong_kong_city_monthly,18.135483870967743,20.351612903225806,24.5,16.39677419354839,11.4,3.954838709677419,75.90322580645162,4.7,6,0,1,31,8,0,23,,,,,,,,,,,13374.432479483874,131.7986451612904,4269.915322580648,147.771322580645,1827.3016129032249,223.309225806452,5900.222516129032,874.113834322581,14760702.0,14655459.0,29416161.0,,,,2019,7506300,1301677230.8828125,5766.636937260661,2148.0,6441.0,86.0,582.0,487.0,3.0,11240.0,338239.0,4.0,73508832.77734375,217.32808096447704,12.199518230926518,0.0,0,1,0,1,11082.0,11688.0,13014.0,16746.0,10954.0,11928.0,988.1072816248325,14036.5,2459.7181749135593,13259.6112,2530.645921057926,78.0,0.007120686507211982,9828.0,2019-02-01
2019-02-01,6783.0,2271.0,743.0,31.0,9828.0,2925.0,,2019,2,1,0.8660254037844386,0.5000000000000001,hong_kong_city_monthly,20.12142857142857,22.635714285714283,26.7,18.42142857142857,14.1,4.214285714285714,84.89285714285714,68.7,11,0,0,28,8,0,20,,,,,,,,,,,12749.53947628572,144.61146428571422,4090.898571428575,136.112678571429,1729.8810714285698,216.003785714286,5560.989000000002,871.042904857143,12797981.0,12730555.0,25528536.0,,,,2019,7506300,1301677230.8828125,5766.636937260661,2148.0,6441.0,86.0,582.0,487.0,3.0,11240.0,338239.0,4.0,73508832.77734375,217.32808096447704,12.199518230926518,0.0,0,1,0,1,11032.0,11082.0,11688.0,16580.0,9787.3344,11267.333333333334,365.16480297722677,13084.166666666666,2301.9585067213397,13266.1112,2524.277722226846,40.66560000000027,0.004154920874063661,11505.0,2019-03-01
