period_month,electricity_commercial_tj,electricity_domestic_tj,electricity_industrial_tj,electricity_street_lighting_tj,electricity_total_tj,gas_total_tj,electricity_export_to_mainland_tj,year,month,quarter,sin_month,cos_month,source_dataset,temp_mean_c_avg,temp_max_c_avg,temp_max_c_peak,temp_min_c_avg,temp_min_c_low,temp_range_c_avg,rh_mean_pct_avg,rainfall_mm_sum,rainfall_day_count,hot_day_count,cool_day_count,days_in_month,weekend_days,public_holiday_days,business_days,immigration_arrival_hk_residents,immigration_departure_hk_residents,immigration_arrival_mainland_visitors,immigration_departure_mainland_visitors,immigration_arrival_other_visitors,immigration_departure_other_visitors,immigration_arrival_total_passengers,immigration_departure_total_passengers,immigration_total_cross_border_passengers,immigration_net_arrivals_total_passengers,public_transport_total_avg_daily_pax,public_transport_ferries_avg_daily_pax,public_transport_fran_bus_avg_daily_pax,public_transport_lrb_avg_daily_pax,public_transport_plb_avg_daily_pax,public_transport_rs_avg_daily_pax,public_transport_railways_avg_daily_pax,public_transport_tax_avg_daily_pax,cross_harbour_av_pax,cross_harbour_db_pax,cross_harbour_total_pax,building_consent_demolition_count,building_consent_site_formation_count,building_consent_foundation_count,building_consent_superstructure_count,building_consent_total_count,occupation_permits_domestic_count,occupation_permits_non_domestic_count,occupation_permits_composite_count,occupation_permits_total_count,occupation_permits_domestic_units,building_completion_domestic_gfa,building_completion_non_domestic_gfa,building_completion_total_gfa,building_completion_domestic_ufa,building_completion_non_domestic_ufa,building_completion_total_ufa,building_completion_domestic_units,building_completion_declared_cost_hkd,building_completion_declared_cost_aa_hkd,hkelectric_re_generation_solar_photovoltaic,hkelectric_re_generation_wind_power,hkelectric_re_generation_grand_total,feature_year,population,district_area_m2,population_density_per_km2,immigration_features_available,transport_features_available,building_activity_features_available,re_generation_features_available,population_features_available,electricity_lag_1m,electricity_lag_2m,electricity_lag_3m,electricity_lag_6m,electricity_lag_12m,electricity_roll_mean_3m,electricity_roll_std_3m,electricity_roll_mean_6m,electricity_roll_std_6m,electricity_roll_mean_12m,electricity_roll_std_12m,electricity_yoy_delta_tj,electricity_yoy_growth,target_electricity_total_t_plus_1m,target_period_month
2007-11-01,7493.0,1872.0,995.0,34.0,10394.0,2094.0,,2007,11,4,-0.5000000000000004,0.8660254037844384,hong_kong_city_monthly,20.9,23.763333333333332,26.8,18.716666666666665,13.7,5.046666666666667,64.0,3.9000000000000004,3,0,0,30,8,0,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,7506300,1301677230.8828125,5766.636937260661,0,0,0,0,1,12795.6924,13815.1332,15089.2272,12662.2116,10752.0,13900.0176,1149.1211819147484,14507.2018,1879.781583019069,12275.594066666667,2700.587625626606,-358.0,-0.03329613095238093,10324.2708,2007-12-01
2007-12-01,7327.0,1897.0,1067.0,34.0,10324.2708,2221.0,,2007,12,4,-2.4492935982947064e-16,1.0,hong_kong_city_monthly,19.261290322580646,21.687096774193545,24.7,17.570967741935487,12.0,4.116129032258065,72.35483870967742,15.7,2,0,0,31,10,0,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,7506300,1301677230.8828125,5766.636937260661,0,0,0,0,1,10394.0,12795.6924,13815.1332,14962.9464,10201.6368,12334.941866666666,1756.489790323502,14129.166533333335,2462.7168018939215,12245.760733333334,2720.850231068541,122.63400000000001,0.012021012157578559,10336.0788,2008-01-01
2008-01-01,7129.0,2143.0,1029.0,36.0,10336.0788,2578.0,,2008,1,1,0.49999999999999994,0.8660254037844387,hong_kong_city_monthly,15.951612903225806,18.348387096774193,25.8,13.983870967741936,8.5,4.364516129032258,74.96774193548387,33.3,6,0,12,31,8,0,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,7506300,1301677230.8828125,5766.636937260661,0,0,0,0,1,10324.2708,10394.0,12795.6924,17718.0,9350.8848,11171.321066666666,1407.1788129976449,13356.053933333334,2846.77692675278,12255.980233333335,2712.692614524866,985.1939999999995,0.10535837207619103,9424.0,2008-02-01
2008-02-01,5979.0,2601.0,811.0,33.0,9424.0,2744.0,,2008,2,1,0.8660254037844386,0.5000000000000001,hong_kong_city_monthly,13.327586206896552,16.00344827586207,21.4,11.26551724137931,7.9,4.7379310344827585,71.96551724137932,27.5,11,0,18,29,8,0,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,7506300,1301677230.8828125,5766.636937260661,0,0,0,0,1,10336.0788,10324.2708,10394.0,15089.2272,8897.3964,10351.449866666668,37.319466783562085,12125.733733333333,2075.1984918910543,12338.079733333334,2630.438462102909,526.6036000000004,0.059186258128276714,10375.0,2008-03-01
2008-03-01,6897.0,2553.0,893.0,32.0,10375.0,2646.0,,2008,3,1,1.0,6.123233995736766e-17,hong_kong_city_monthly,19.980645161290322,23.448387096774194,28.1,17.812903225806455,12.6,5.635483870967741,76.0,57.2,4,0,0,31,10,0,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,7506300,1301677230.8828125,5766.636937260661,0,0,0,0,1,9424.0,10336.0788,10324.2708,13815.1332,10514.0,10028.116533333334,523.2135764685602,11181.529199999999,1714.6534540825671,12381.963366666669,2571.5527877965337,-139.0,-0.013220467947498538,11254.0,2008-04-01
2008-04-01,7991.0,2135.0,1097.0,31.0,11254.0,2635.0,,2008,4,2,0.8660254037844387,-0.4999999999999998,hong_kong_city_monthly,23.066666666666666,25.5,30.8,21.516666666666666,16.7,3.9833333333333334,85.06666666666666,255.0,10,1,0,30,8,0,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,7506300,1301677230.8828125,5766.636937260661,0,0,0,0,1,10375.0,9424.0,10336.0788,12795.6924,10548.0,10045.026266666666,538.1764885888466,10608.173666666667,1135.1107658725882,12370.380033333335,2581.0273831322806,706.0,0.06693211983314362,12682.3644,2008-05-01
2008-05-01,8780.0,2725.0,1148.0,30.0,12682.3644,2384.0,,2008,5,2,0.49999999999999994,-0.8660254037844387,hong_kong_city_monthly,25.34193548387097,28.10967741935484,31.4,23.309677419354838,19.8,4.800000000000001,82.96774193548387,191.9,16,5,0,31,9,0,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,7506300,1301677230.8828125,5766.636937260661,0,0,0,0,1,11254.0,10375.0,9424.0,10394.0,12662.2116,10351.0,915.2360351297333,10351.224933333333,579.3271595173358,12429.213366666669,2543.484098219773,20.152799999999843,0.0015915703067226339,13431.2724,2008-06-01
2008-06-01,8932.0,3460.0,1010.0,30.0,13431.2724,2333.0,,2008,6,2,1.2246467991473532e-16,-1.0,hong_kong_city_monthly,26.67,28.916666666666668,32.9,24.83,22.8,4.086666666666667,88.13333333333334,1346.1,24,10,0,30,9,0,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,7506300,1301677230.8828125,5766.636937260661,0,0,0,0,1,12682.3644,11254.0,10375.0,10324.2708,14962.9464,11437.121466666666,1164.5311169146148,10732.619,1116.9344377324528,12430.892766666666,2543.6585741657145,-1531.674000000001,-0.10236446479551653,15180.0,2008-07-01
2008-07-01,9566.0,4434.0,1149.0,31.0,15180.0,2079.0,,2008,7,3,-0.4999999999999997,-0.8660254037844388,hong_kong_city_monthly,28.370967741935484,30.983870967741936,34.6,26.541935483870965,22.9,4.441935483870967,82.16129032258064,471.09999999999997,13,23,0,31,8,0,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,7506300,1301677230.8828125,5766.636937260661,0,0,0,0,1,13431.2724,12682.3644,11254.0,10336.0788,17718.0,12455.878933333333,1106.164782439196,11250.452599999999,1532.6307310058849,12303.253266666667,2441.425627977207,-2538.0,-0.14324415848289873,15078.0,2008-08-01
2008-08-01,9338.0,4639.0,1070.0,31.0,15078.0,2060.0,,2008,8,3,-0.8660254037844385,-0.5000000000000004,hong_kong_city_monthly,28.383870967741935,31.316129032258065,34.3,26.470967741935485,23.4,4.84516129032258,79.45161290322581,317.0,7,25,0,31,10,0,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,7506300,1301677230.8828125,5766.636937260661,0,0,0,0,1,15180.0,13431.2724,12682.3644,9424.0,15089.2272,13764.5456,1281.736777569936,12057.7728,2118.464192705193,12091.753266666667,1999.6716241328425,-11.227199999999357,-0.0007440540096048665,15255.0252,2008-09-01
2008-09-01,9336.0,4805.0,1079.0,34.0,15255.0252,1926.0,,2008,9,3,-1.0,-1.8369701987210297e-16,hong_kong_city_monthly,28.966666666666665,32.00333333333334,34.3,26.836666666666666,24.7,5.166666666666667,74.56666666666666,159.20000000000002,13,28,0,30,8,0,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,7506300,1301677230.8828125,5766.636937260661,0,0,0,0,1,15078.0,15180.0,13431.2724,10375.0,13815.1332,14563.0908,981.5093824990827,13000.106133333335,1964.5107884561876,12090.817666666668,1998.1437229940504,1439.8919999999998,0.10422570518538321,13286.0,2008-10-01
2008-10-01,8837.0,3391.0,1023.0,35.0,13286.0,1913.0,,2008,10,4,-0.8660254037844386,0.5000000000000001,hong_kong_city_monthly,26.5,29.116129032258065,30.7,24.89032258064516,22.5,4.225806451612903,77.03225806451613,144.6,9,11,0,31,8,0,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,7506300,1301677230.8828125,5766.636937260661,0,0,0,0,1,15255.0252,15078.0,15180.0,11254.0,12795.6924,15171.0084,88.85447097059219,13813.443666666666,1644.4380995941403,12210.808666666666,2148.6683590642533,490.3076000000001,0.03831817651383984,10904.4,2008-11-01
2008-11-01,7650.0,2307.0,916.0,32.0,10904.4,2134.0,,2008,11,4,-0.5000000000000004,0.8660254037844384,hong_kong_city_monthly,21.946666666666665,24.456666666666667,29.4,19.759999999999998,12.5,4.696666666666667,65.33333333333333,54.3,4,0,0,30,10,0,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,7506300,1301677230.8828125,5766.636937260661,0,0,0,0,1,13286.0,15255.0252,15078.0,12682.3644,10394.0,14539.675066666668,1089.3164645523484,14152.110333333332,1145.4394430945686,12251.667633333333,2165.3982805931805,510.39999999999964,0.04910525303059443,10138.0,2008-12-01
2008-12-01,7238.0,1907.0,957.0,36.0,10138.0,2151.0,,2008,12,4,-2.4492935982947064e-16,1.0,hong_kong_city_monthly,18.43548387096774,21.0258064516129,24.4,16.22258064516129,11.5,4.803225806451613,63.38709677419355,9.0,6,0,1,31,8,0,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,7506300,1301677230.8828125,5766.636937260661,0,0,0,0,1,10904.4,13286.0,15255.0252,13431.2724,10324.2708,13148.475066666666,2178.57057222962,13855.782933333334,1698.2795601272262,12294.200966666665,2130.3209078812292,-186.27080000000024,-0.01804202966082602,9830.0124,2009-01-01
2009-01-01,6800.0,2187.0,807.0,35.0,9830.0124,2585.0,,2009,1,1,0.49999999999999994,0.8660254037844387,hong_kong_city_monthly,15.32258064516129,18.33225806451613,24.5,12.958064516129031,9.4,5.374193548387097,63.87096774193548,0.0,0,0,13,31,9,0,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,7506300,1301677230.8828125,5766.636937260661,0,0,0,0,1,10138.0,10904.4,13286.0,15180.0,10336.0788,11442.800000000001,1641.6095516291198,13306.904199999999,2291.4999840615133,12278.678399999999,2146.5961474414407,-506.0663999999997,-0.04896115923574418,9590.0,2009-02-01
2009-02-01,6490.0,2375.0,693.0,32.0,9590.0,2666.0,,2009,2,1,0.8660254037844386,0.5000000000000001,hong_kong_city_monthly,20.510714285714283,23.650000000000002,28.3,18.607142857142858,15.8,5.042857142857143,81.28571428571429,1.1,4,0,0,28,8,0,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,7506300,1301677230.8828125,5766.636937260661,0,0,0,0,1,9830.0124,10138.0,10904.4,15078.0,9424.0,10290.804133333333,553.2531121749478,12415.2396,2452.131931374824,12236.506200000002,2192.7059924485284,166.0,0.017614601018675735,10662.0,2009-03-01
2009-03-01,7429.0,2312.0,888.0,33.0,10662.0,2499.0,,2009,3,1,1.0,6.123233995736766e-17,hong_kong_city_monthly,19.690322580645162,22.05483870967742,28.3,17.903225806451612,12.8,4.151612903225806,83.09677419354838,120.7,13,0,0,31,9,0,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,7506300,1301677230.8828125,5766.636937260661,0,0,0,0,1,9590.0,9830.0124,10138.0,15255.0252,10375.0,9852.6708,274.70175157423216,11500.572933333335,2277.575475248772,12250.339533333334,2173.7914692742224,287.0,0.027662650602409578,10584.0,2009-04-01
2009-04-01,7445.0,2155.0,953.0,31.0,10584.0,2578.0,,2009,4,2,0.8660254037844387,-0.4999999999999998,hong_kong_city_monthly,22.023333333333333,24.8,30.1,20.183333333333334,16.8,4.616666666666666,77.13333333333334,108.7,11,1,0,30,8,0,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,7506300,1301677230.8828125,5766.636937260661,0,0,0,0,1,10662.0,9590.0,9830.0124,13286.0,11254.0,10027.337466666666,562.5823374860582,10735.068733333332,1343.7308426770755,12274.256200000002,2152.7598121167953,-670.0,-0.059534387773236164,12545.0,2009-05-01
2009-05-01,8538.0,3035.0,943.0,29.0,12545.0,2369.0,,2009,5,2,0.49999999999999994,-0.8660254037844387,hong_kong_city_monthly,25.53548387096774,28.81935483870968,32.0,23.5,20.7,5.319354838709677,78.29032258064517,245.2,14,9,0,31,10,0,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,7506300,1301677230.8828125,5766.636937260661,0,0,0,0,1,10584.0,10662.0,9590.0,10904.4,12682.3644,10278.666666666666,597.6766126705531,10284.7354,515.1375847431121,12218.422866666668,2189.992898908853,-137.3644000000004,-0.01083113492622878,14499.0,2009-06-01
2009-06-01,9484.0,3943.0,1041.0,31.0,14499.0,2253.0,,2009,6,2,1.2246467991473532e-16,-1.0,hong_kong_city_monthly,28.14333333333333,30.686666666666667,32.9,26.216666666666665,24.4,4.47,81.36666666666666,341.8,18,22,0,30,8,0,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,7506300,1301677230.8828125,5766.636937260661,0,0,0,0,1,12545.0,10584.0,10662.0,10138.0,13431.2724,11263.666666666666,1110.352346479848,10558.168733333334,1058.5887563098522,12206.975833333336,2187.7052388452844,1067.7276000000002,0.0794956403385878,15925.3452,2009-07-01
2009-07-01,10038.0,4797.0,1059.0,32.0,15925.3452,2038.0,,2009,7,3,-0.4999999999999997,-0.8660254037844388,hong_kong_city_monthly,29.048387096774192,31.9,34.3,26.97741935483871,23.9,4.922580645161291,80.7741935483871,389.4,22,28,0,31,8,0,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,7506300,1301677230.8828125,5766.636937260661,0,0,0,0,1,14499.0,12545.0,10584.0,9830.0124,15180.0,12542.666666666666,1957.5010429967208,11285.002066666668,1886.1039163380303,12295.953133333334,2262.461762835721,745.3451999999997,0.049100474308300335,16325.0964,2009-08-01
2009-08-01,9885.0,5355.0,1053.0,33.0,16325.0964,2029.0,,2009,8,3,-0.8660254037844385,-0.5000000000000004,hong_kong_city_monthly,29.432258064516127,32.24516129032258,34.9,27.687096774193545,24.8,4.558064516129033,79.96774193548387,334.1,14,26,0,31,10,0,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,7506300,1301677230.8828125,5766.636937260661,0,0,0,0,1,15925.3452,14499.0,12545.0,9590.0,15078.0,14323.115066666665,1697.022407076834,12300.890866666667,2490.4035438981687,12358.065233333333,2357.088554669377,1247.0964000000004,0.08270966971746918,15492.0,2009-09-01
2009-09-01,9512.0,4942.0,1006.0,32.0,15492.0,1932.0,,2009,9,3,-1.0,-1.8369701987210297e-16,hong_kong_city_monthly,28.826666666666664,31.896666666666665,34.6,26.9,24.2,4.996666666666667,78.46666666666667,486.3,14,25,0,30,8,0,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,7506300,1301677230.8828125,5766.636937260661,0,0,0,0,1,16325.0964,15925.3452,14499.0,10662.0,15255.0252,15583.1472,959.938341210528,13423.406933333334,2541.4797272962046,12461.989933333332,2510.418618174135,236.97479999999996,0.015534212293533356,13109.0,2009-10-01
2009-10-01,8745.0,3352.0,978.0,34.0,13109.0,1887.0,,2009,10,4,-0.8660254037844386,0.5000000000000001,hong_kong_city_monthly,26.16774193548387,28.903225806451612,32.1,24.33225806451613,23.0,4.570967741935484,73.06451612903226,44.4,6,9,0,31,9,0,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,7506300,1301677230.8828125,5766.636937260661,0,0,0,0,1,15492.0,16325.0964,15925.3452,10584.0,13286.0,15914.1472,416.66107248698444,14228.406933333334,2238.80124375917,12481.737833333333,2535.19684141333,-177.0,-0.013322294144211932,10773.0,2009-11-01
2009-11-01,7513.0,2355.0,870.0,35.0,10773.0,2109.0,,2009,11,4,-0.5000000000000004,0.8660254037844384,hong_kong_city_monthly,20.48,23.206666666666667,30.3,18.323333333333334,9.7,4.883333333333334,72.2,60.4,4,1,2,30,9,0,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,7506300,1301677230.8828125,5766.636937260661,0,0,0,0,1,13109.0,15492.0,16325.0964,12545.0,10904.4,14975.365466666668,1669.132242902719,14649.240266666668,1547.2505204580204,12466.987833333333,2530.602923394728,-131.39999999999964,-0.012050181578078578,10031.0,2009-12-01
2009-12-01,6977.0,2165.0,852.0,37.0,10031.0,2329.0,,2009,12,4,-2.4492935982947064e-16,1.0,hong_kong_city_monthly,17.312903225806455,19.280645161290323,24.0,15.561290322580646,9.4,3.7193548387096773,78.06451612903226,50.2,11,0,6,31,8,0,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,7506300,1301677230.8828125,5766.636937260661,0,0,0,0,1,10773.0,13109.0,15492.0,14499.0,10138.0,13124.666666666666,2359.5390086483476,14353.906933333334,2099.7143474143354,12456.037833333334,2538.251687631995,-107.0,-0.010554349970408383,10391.418,2010-01-01
2010-01-01,6975.0,2561.0,822.0,34.0,10391.418,2588.0,,2010,1,1,0.49999999999999994,0.8660254037844387,hong_kong_city_monthly,16.848387096774193,18.98709677419355,24.5,15.16451612903226,9.8,3.8225806451612905,80.0,24.6,7,0,3,31,10,0,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,7506300,1301677230.8828125,5766.636937260661,0,0,0,0,1,10031.0,10773.0,13109.0,15925.3452,9830.0124,11304.333333333334,1606.3179427913121,13609.240266666668,2734.348309681411,12447.121166666666,2547.3068298683497,561.4056,0.05711138268757421,9591.9984,2010-02-01
2010-02-01,6396.0,2388.0,776.0,33.0,9591.9984,2688.0,,2010,2,1,0.8660254037844386,0.5000000000000001,hong_kong_city_monthly,17.857142857142858,19.739285714285717,27.1,16.335714285714285,7.7,3.403571428571429,88.07142857142857,113.1,13,0,8,28,8,0,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,7506300,1301677230.8828125,5766.636937260661,0,0,0,0,1,10391.418,10031.0,10773.0,16325.0964,9590.0,10398.472666666667,371.0503014974573,12686.919066666667,2730.175199327545,12493.904966666667,2499.5797004151777,1.9984000000004016,0.00020838373305531732,11162.0,2010-03-01
2010-03-01,7716.0,2645.0,765.0,36.0,11162.0,2506.0,,2010,3,1,1.0,6.123233995736766e-17,hong_kong_city_monthly,20.151612903225807,23.051612903225806,29.1,18.10967741935484,8.1,4.941935483870967,80.0,17.5,6,0,2,31,8,0,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,7506300,1301677230.8828125,5766.636937260661,0,0,0,0,1,9591.9984,10391.418,10031.0,15492.0,10662.0,10004.805466666667,400.35301847056246,11564.736066666666,2282.792789823985,12494.071499999998,2499.3686984632286,500.0,0.04689551678859494,10751.0,2010-04-01
2010-04-01,7494.0,2296.0,929.0,32.0,10751.0,2602.0,,2010,4,2,0.8660254037844387,-0.4999999999999998,hong_kong_city_monthly,21.046666666666667,23.61,29.5,19.043333333333333,13.5,4.566666666666666,86.66666666666667,78.9,14,0,0,30,8,0,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,7506300,1301677230.8828125,5766.636937260661,0,0,0,0,1,11162.0,9591.9984,10391.418,13109.0,10584.0,10381.805466666667,785.0449392222548,10843.069399999998,1238.5226907108686,12535.738166666664,2470.045600721908,167.0,0.015778533635676384,13188.0,2010-05-01
2010-05-01,8685.0,3470.0,1002.0,31.0,13188.0,2422.0,,2010,5,2,0.49999999999999994,-0.8660254037844387,hong_kong_city_monthly,25.583870967741937,28.148387096774194,30.7,23.748387096774195,20.8,4.4,85.96774193548387,176.6,14,2,0,31,10,0,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,7506300,1301677230.8828125,5766.636937260661,0,0,0,0,1,10751.0,11162.0,9591.9984,10773.0,12545.0,10501.666133333334,814.1571032674642,10450.0694,568.6885909578999,12549.654833333332,2458.492929623612,643.0,0.051255480271024334,14185.314,2010-06-01
2010-06-01,9458.0,3661.0,1037.0,30.0,14185.314,2302.0,,2010,6,2,1.2246467991473532e-16,-1.0,hong_kong_city_monthly,27.14,29.233333333333334,32.7,25.446666666666665,20.4,3.786666666666667,85.36666666666666,474.90000000000003,20,15,0,30,8,0,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,7506300,1301677230.8828125,5766.636937260661,0,0,0,0,1,13188.0,10751.0,11162.0,10031.0,14499.0,11700.333333333334,1304.6433740042892,10852.5694,1267.8308929371021,12603.238166666664,2465.379763040431,-313.6859999999997,-0.02163500931098694,16368.0,2010-07-01
2010-07-01,10186.0,5087.0,1064.0,31.0,16368.0,2052.0,,2010,7,3,-0.4999999999999997,-0.8660254037844388,hong_kong_city_monthly,29.16774193548387,32.12903225806452,33.9,26.86774193548387,23.6,5.261290322580645,81.48387096774194,469.4,17,29,0,31,9,0,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,7506300,1301677230.8828125,5766.636937260661,0,0,0,0,1,14185.314,13188.0,10751.0,10391.418,15925.3452,12708.104666666666,1766.7350709331754,11544.955066666667,1765.9444321273907,12577.097666666667,2445.030623361173,442.65480000000025,0.027795617265489403,16110.0,2010-08-01
2010-08-01,10043.0,4995.0,1039.0,33.0,16110.0,2052.0,,2010,8,3,-0.8660254037844385,-0.5000000000000004,hong_kong_city_monthly,28.83225806451613,31.9,33.7,26.561290322580643,24.3,5.338709677419356,81.09677419354838,350.3,20,29,0,31,9,0,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,7506300,1301677230.8828125,5766.636937260661,0,0,0,0,1,16368.0,14185.314,13188.0,9591.9984,16325.0964,14580.438,1626.4046948812706,12541.052066666665,2512.79358289268,12613.985566666668,2502.794303670048,-215.09640000000036,-0.01317581193578743,15033.042,2010-09-01
2010-09-01,9416.0,4583.0,1002.0,33.0,15033.042,1970.0,,2010,9,3,-1.0,-1.8369701987210297e-16,hong_kong_city_monthly,27.956666666666667,30.53666666666667,34.1,25.91,23.1,4.626666666666667,82.66666666666667,583.1,16,22,0,30,8,0,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,7506300,1301677230.8828125,5766.636937260661,0,0,0,0,1,16110.0,16368.0,14185.314,11162.0,15492.0,15554.438,1192.6929175323369,13627.385666666667,2388.740489469866,12596.060866666667,2474.4088431503196,-458.95800000000054,-0.029625484120836543,12718.8756,2010-10-01
2010-10-01,8576.0,3193.0,917.0,34.0,12718.8756,1913.0,,2010,10,4,-0.8660254037844386,0.5000000000000001,hong_kong_city_monthly,24.84193548387097,27.22258064516129,31.6,22.9,15.7,4.32258064516129,72.03225806451613,22.7,8,7,0,31,10,0,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,7506300,1301677230.8828125,5766.636937260661,0,0,0,0,1,15033.042,16110.0,16368.0,10751.0,13109.0,15837.014000000001,708.1096190476343,14272.559333333333,2094.3091706449522,12557.814366666666,2428.7024294086395,-390.1244000000006,-0.029760042718742885,10639.0,2010-11-01
2010-11-01,7494.0,2270.0,839.0,36.0,10639.0,2189.0,,2010,11,4,-0.5000000000000004,0.8660254037844384,hong_kong_city_monthly,21.183333333333334,23.876666666666665,26.7,19.23,16.8,4.6466666666666665,73.8,42.2,3,0,0,30,8,0,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,7506300,1301677230.8828125,5766.636937260661,0,0,0,0,1,12718.8756,15033.042,16110.0,13188.0,10773.0,14620.6392,1732.7689477118863,14600.5386,1503.182298997433,12525.303999999998,2423.258557997135,-134.0,-0.012438503666573841,10566.0,2010-12-01
2010-12-01,7445.0,2196.0,890.0,35.0,10566.0,2296.0,,2010,12,4,-2.4492935982947064e-16,1.0,hong_kong_city_monthly,18.061290322580643,20.751612903225805,26.8,15.596774193548388,5.8,5.15483870967742,65.7741935483871,18.4,3,0,7,31,8,0,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,7506300,1301677230.8828125,5766.636937260661,0,0,0,0,1,10639.0,12718.8756,15033.042,14185.314,10031.0,12796.972533333334,2198.0617877320856,14175.705266666666,2186.93428050453,12514.137333333332,2432.359116104,535.0,0.05333466254610708,10611.0288,2011-01-01
2011-01-01,7083.0,2645.0,846.0,36.0,10611.0288,2710.0,,2011,1,1,0.49999999999999994,0.8660254037844387,hong_kong_city_monthly,13.7,16.258064516129032,19.4,11.564516129032258,7.2,4.693548387096774,66.93548387096774,5.4,2,0,14,31,10,0,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,7506300,1301677230.8828125,5766.636937260661,0,0,0,0,1,10566.0,10639.0,12718.8756,16368.0,10391.418,11307.958533333333,1222.4350603440812,13572.486266666667,2636.6664009278106,12558.720666666666,2387.1911135100822,219.61080000000038,0.02113386257775418,9178.0,2011-02-01
2011-02-01,5916.0,2490.0,739.0,33.0,9178.0,2783.0,,2011,2,1,0.8660254037844386,0.5000000000000001,hong_kong_city_monthly,16.160714285714285,19.05,26.9,14.171428571428573,8.6,4.878571428571428,77.35714285714286,23.7,5,0,5,28,8,0,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,7506300,1301677230.8828125,5766.636937260661,0,0,0,0,1,10611.0288,10566.0,10639.0,16110.0,9591.9984,10605.342933333333,36.83065041277592,12612.991066666667,2457.2991518978797,12577.021566666665,2369.8442453592497,-413.9984000000004,-0.0431608078666903,10491.2388,2011-03-01
